path	ibrion	tebeg	teend	nsw	potim	contcar_size	species	counts
GK_xum02/grc/docotor-paper/N-GeSe/3-20p/4-scf/1-600K	0	600.0	600.0	500	3.00	62099	Ge N Se	96 48 96
GK_xum02/grc/docotor-paper/N-GeSe/3-20p/4-scf/1-600K/3-opt	2			500	0.50	26714	Ge N Se	96 48 96
GK_xum02/grc/docotor-paper/N-GeSe/3-20p/4-scf/1-600K/4-scf	-1			0	0.50	26714	Ge N Se	96 48 96
GK_xum02/grc/docotor-paper/N-GeSe/3-20p/new/1/3-opt	2			500	0.50	26714	Ge N Se	96 48 96
GK_xum02/grc/docotor-paper/N-GeSe/3-20p/new/1/1-2000K-300K	0	2000.0	300.0	1000	3.00	62099	Ge N Se	96 48 96
GK_xum02/grc/docotor-paper/N-GeSe/3-20p/new/1/MD	0	300.0	300.0	2000	3.00	62099	Ge N Se	96 48 96
GK_xum02/grc/docotor-paper/N-GeSe/3-20p/new/1/7-600K	0	600.0	600.0	2000	3.00	62099	Ge N Se	96 48 96
GK_xum02/grc/docotor-paper/N-GeSe/3-20p/new/1/4-scf	-1			0	0.50	26714	Ge N Se	96 48 96
GK_xum02/grc/docotor-paper/N-GeSe/3-20p/new/2/1-2000K-300K	0	2000.0	300.0	500	3.00	62099	Ge N Se	96 48 96
GK_xum02/grc/docotor-paper/N-GeSe/3-20p/new/2/3-opt	2			500	0.50	26714	Ge N Se	96 48 96
GK_xum02/grc/docotor-paper/N-GeSe/3-20p/new/2/MD	0	300.0	300.0	2000	3.00	62099	Ge N Se	96 48 96
GK_xum02/grc/docotor-paper/N-GeSe/3-20p/new/2/7-600K	0	600.0	600.0	3000	3.00	62099	Ge N Se	96 48 96
GK_xum02/grc/docotor-paper/N-GeSe/3-20p/new/2/4-scf	-1			0	0.50	26714	Ge N Se	96 48 96
GK_xum02/grc/docotor-paper/N-GeSe/3-20p/new/3/1-2000K-300K	0	2000.0	300.0	1500	3.00	62099	Ge N Se	96 48 96
GK_xum02/grc/docotor-paper/N-GeSe/3-20p/new/3/3-opt	2			500	0.50	26714	Ge N Se	96 48 96
GK_xum02/grc/docotor-paper/N-GeSe/3-20p/new/3/4-scf	-1			0	0.50	26714	Ge N Se	96 48 96
GK_xum02/grc/docotor-paper/N-GeSe/3-20p/new/1-2000K	0	2000.0	2000.0	1000	3.00	62099	Ge N Se	96 48 96
GK_xum02/grc/docotor-paper/N-GeSe/3-20p/new/2-2000K-300K	0	2000.0	300.0	1000	3.00	62099	Ge N Se	96 48 96
GK_xum02/grc/docotor-paper/N-GeSe/3-20p/new/3-opt	2			500	0.50	26714	Ge N Se	96 48 96
GK_xum02/grc/docotor-paper/N-GeSe/2-15p/1-2000K	0	2000.0	2000.0	1259	3.00	62099	Ge N Se	102 36 102
GK_xum02/grc/docotor-paper/N-GeSe/2-15p/2-2000-300k	0	2000.0	2000.0	1259	3.00	62099	Ge N Se	102 36 102
GK_xum02/grc/docotor-paper/N-GeSe/2-15p/3-opt	2			500	0.50	26714	Ge N Se	102 36 102
GK_xum02/grc/docotor-paper/N-GeSe/2-15p/new/1/1-2000k-300K	0	2000.0	300.0	500	3.00	62099	Ge N Se	102 36 102
GK_xum02/grc/docotor-paper/N-GeSe/2-15p/new/1/3-opt	2			500	0.50	26714	Ge N Se	102 36 102
GK_xum02/grc/docotor-paper/N-GeSe/2-15p/new/1/MD	0	300.0	300.0	2000	3.00	62099	Ge N Se	102 36 102
GK_xum02/grc/docotor-paper/N-GeSe/2-15p/new/1/4-scf	-1			0	0.50	26714	Ge N Se	102 36 102
GK_xum02/grc/docotor-paper/N-GeSe/2-15p/new/2/1-2000k-300K	0	2000.0	300.0	1000	3.00	62099	Ge N Se	102 36 102
GK_xum02/grc/docotor-paper/N-GeSe/2-15p/new/2/3-opt	2			500	0.50	26714	Ge N Se	102 36 102
GK_xum02/grc/docotor-paper/N-GeSe/2-15p/new/2/4-scf	-1			0	0.50	26714	Ge N Se	102 36 102
GK_xum02/grc/docotor-paper/N-GeSe/2-15p/new/2/MD-y	0	300.0	300.0	2000	3.00	62099	Ge N Se	102 36 102
GK_xum02/grc/docotor-paper/N-GeSe/2-15p/new/3/1-2000k-300K	0	2000.0	300.0	500	3.00	62099	Ge N Se	102 36 102
GK_xum02/grc/docotor-paper/N-GeSe/2-15p/new/3/3-opt	2			500	0.50	26714	Ge N Se	102 36 102
GK_xum02/grc/docotor-paper/N-GeSe/2-15p/new/3/MD	0	300.0	300.0	2000	3.00	62099	Ge N Se	102 36 102
GK_xum02/grc/docotor-paper/N-GeSe/2-15p/new/1-2000K	0	2000.0	2000.0	2000	3.00	62099	Ge N Se	102 36 102
GK_xum02/grc/docotor-paper/N-GeSe/2-15p/MD	0	300.0	300.0	2000	3.00	62099	Ge N Se	102 36 102
GK_xum02/grc/docotor-paper/N-GeSe/2-15p/MD/md1	0	300.0	300.0	2000	3.00	62099	Ge N Se	102 36 102
GK_xum02/grc/docotor-paper/N-GeSe/2-15p/7-600K	0	600.0	600.0	3000	3.00	62099	Ge N Se	102 36 102
GK_xum02/grc/docotor-paper/N-GeSe/2-15p/4-scf	-1			0	0.50	26714	Ge N Se	102 36 102
GK_xum02/grc/docotor-paper/N-GeSe/2-15p/4-scf/wave	-1			0	0.50	26714	Ge N Se	102 36 102
GK_xum02/grc/docotor-paper/N-GeSe/4-15p/1-2000K	0	2000.0	2000.0	2000	3.00	62099	Ge N Se	102 36 102
GK_xum02/grc/GeGaSb/opt	2			2000	0.50	33314	Ge Ga Sb	45 75 180
GK_xum02/grc/C-Ge-Te/C-Te/1-C10Te90/MD	0	300.0	300.0	2000	3.00	77508	C Te	30 270
GK_xum02/grc/C-Ge-Te/C-Te/1-C10Te90/7-600K	0	600.0	600.0	2000	3.00	77508	C Te	30 270
GK_xum02/grc/C-Ge-Te/C-Te/1-C10Te90/5-scf	-1			0	0.50	33303	C Te	30 270
GK_xum02/grc/C-Ge-Te/C-Te/2-C20Te80/MD	0	300.0	300.0	2000	3.00	77508	C Te	60 240
GK_xum02/grc/C-Ge-Te/C-Te/2-C20Te80/5-scf	-1			0	0.50	33303	C Te	60 240
GK_xum02/grc/C-Ge-Te/C-Te/2-C20Te80/6-lobster	-1			0	0.50	33303	C Te	60 240
GK_xum02/grc/C-Ge-Te/C-Te/2-C20Te80/7-600K	0	600.0	600.0	2000	3.00	77508	C Te	60 240
GK_xum02/grc/C-Ge-Te/C-Te/2-C20Te80/MD.adjust	0	300.0	300.0	947	3.00	77508	C Te	60 240
GK_xum02/grc/C-Ge-Te/C-Te/3-C30Te70/5-scf	-1			0	0.50	33303	C Te	90 210
GK_xum02/grc/C-Ge-Te/C-Te/3-C30Te70/MD	0	300.0	300.0	2000	3.00	77508	C Te	90 210
GK_xum02/grc/C-Ge-Te/C-Te/3-C30Te70/7-600K	0	600.0	600.0	2000	3.00	77508	C Te	90 210
GK_xum02/grc/C-Ge-Te/C-Te/3-C30Te70/MD.adjust	0	300.0	300.0	2000	3.00	77508	C Te	90 210
GK_xum02/grc/C-Ge-Te/C-Te/3-C30Te70/8-MD-400eV	0	300.0	300.0	100	3.00	77508	C Te	90 210
GK_xum02/grc/C-Ge-Te/2-Sb2Se3-C/3-lsf	0	300.0	300.0	500	3.00	77519	Sb Se C	108 162 30
GK_xum02/grc/C-Ge-Te/2-Sb2Se3-C/C20/1-lsf	0	300.0	300.0	1000	3.00	77519	Sb Se C	112 168 20
GK_xum02/grc/C-Ge-Te/2-Sb2Se3-C/MD	0	300.0	300.0	500	3.00	77519	Sb Se C	108 162 30
GK_xum02/grc/C-Ge-Te/3-Sb2Se3/MD	0	300.0	300.0	500	3.00	77508	Sb Se	120 180
GK_xum02/grc/C-Ge-Te/2-Sb2Se3-Si/3-lsf	0	300.0	300.0	500	3.00	77519	Sb Se Si	108 162 30
GK_xum02/grc/C-Ge-Te/4-SbSeSi/3-lsf	0	300.0	300.0	500	3.00	77519	Sb Se Si	108 162 30
GK_xum02/grc/As-OTS/GeAsS/0-3000K	0	3000.0	3000.0	3000	3.00	62099	Ge As S	108 24 108
GK_xum02/grc/As-OTS/GeAsS/2-2000K	0	2000.0	2000.0	500	3.00	62099	Ge As S	108 24 108
GK_xum02/grc/As-OTS/GeAsS/1-3000K-2000K	0	3000.0	2000.0	3000	3.00	62099	Ge As S	108 24 108
GK_xum02/grc/As-OTS/GeAsS/4-1000K	0	1000.0	1000.0	300	3.00	62099	Ge As S	108 24 108
GK_xum02/grc/As-OTS/GeAsS/3-2000K-1000K	0	2000.0	1000.0	3000	3.00	62099	Ge As S	108 24 108
GK_xum02/grc/As-OTS/GeAsS/5-1000K-300K	0	354.6	300.0	468	3.00	62099	Ge As S	108 24 108
GK_xum02/grc/As-OTS/GeAsS/6-time/1-2	2			2000	0.50	26714	Ge As S	108 24 108
GK_xum02/grc/As-OTS/GeAsS/6-time/2-7	2			2000	0.50	26714	Ge As S	108 24 108
GK_xum02/grc/As-OTS/GeAsS/6-time/3-2	2			2000	0.50	26714	Ge As S	108 24 108
GK_xum02/grc/As-OTS/GeAsS/6-time/4-7	2			2000	0.50	26714	Ge As S	108 24 108
GK_xum02/grc/As-OTS/GeAsS/7-analysis/1-opt	2			2000	0.50	26714	Ge As S	108 24 108
GK_xum02/grc/As-OTS/GeAsS/7-analysis/2-scf	-1			0	0.50	26714	Ge As S	108 24 108
GK_xum02/grc/As-OTS/GeAsS/7-analysis/MD	0	300.0	300.0	4000	3.00	62099	Ge As S	108 24 108
GK_xum02/grc/As-OTS/GeAsS/7-analysis/3-dos	-1			0	0.50	26714	Ge As S	108 24 108
GK_xum02/grc/As-OTS/GeAsS/7-analysis/4-lobster	-1			0	0.50	26714	Ge As S	108 24 108
GK_xum02/grc/As-OTS/1-GeAsS/1/0-3000K	0	3000.0	3000.0	1000	3.00	62099	Ge As S	108 24 108
GK_xum02/grc/As-OTS/1-GeAsS/1/2-1000k	0	1000.0	1000.0	500	3.00	62099	Ge As S	108 24 108
GK_xum02/grc/As-OTS/1-GeAsS/1/1-3000K-1000K	0	2432.0	1000.0	4296	3.00	62099	Ge As S	108 24 108
GK_xum02/grc/As-OTS/1-GeAsS/1/3-1000K-300K	0	388.55	300.0	759	3.00	62099	Ge As S	108 24 108
GK_xum02/grc/As-OTS/1-GeAsS/1/4-time/1-2	2			2000	0.50	26714	Ge As S	108 24 108
GK_xum02/grc/As-OTS/1-GeAsS/1/analysis/1-opt	2			2000	0.50	26714	Ge As S	108 24 108
GK_xum02/grc/As-OTS/1-GeAsS/1/analysis/2-scf	-1			0	0.50	26714	Ge As S	108 24 108
GK_xum02/grc/As-OTS/1-GeAsS/1/600K	0	600.0	600.0	4000	3.00	62099	Ge As S	108 24 108
GK_xum02/grc/As-OTS/1-GeAsS/1/7-600K	0	600.0	600.0	2000	3.00	62099	Ge As S	108 24 108
GK_xum02/grc/As-OTS/1-GeAsS/1/MSD	0	600.0	600.0	2000	3.00	62099	Ge As S	108 24 108
GK_xum02/grc/As-OTS/1-GeAsS/1/MSD1	0	600.0	600.0	2000	3.00	62099	Ge As S	108 24 108
GK_xum02/grc/As-OTS/1-GeAsS/1/MSD2	0	600.0	600.0	2000	3.00	62099	Ge As S	108 24 108
GK_xum02/grc/As-OTS/1-GeAsS/2/0-3000K	0	3000.0	3000.0	916	3.00	62099	Ge As S	108 24 108
GK_xum02/grc/As-OTS/1-GeAsS/2/1-3000K-1000K	0	1277.3	1000.0	832	3.00	62099	Ge As S	108 24 108
GK_xum02/grc/As-OTS/1-GeAsS/2/2-1000K	0	1000.0	1000.0	500	3.00	62099	Ge As S	108 24 108
GK_xum02/grc/As-OTS/1-GeAsS/2/3-1000K-300K	0	397.300	300.0	834	3.00	62099	Ge As S	108 24 108
GK_xum02/grc/As-OTS/1-GeAsS/2/5-opt	2			2000	0.50	26714	Ge As S	108 24 108
GK_xum02/grc/As-OTS/1-GeAsS/2/4-time/1-2	2			2000	0.50	26714	Ge As S	108 24 108
GK_xum02/grc/As-OTS/1-GeAsS/2/6-scf	-1			0	0.50	26714	Ge As S	108 24 108
GK_xum02/grc/As-OTS/1-GeAsS/3/1-opt	2			2000	0.50	26714	Ge As S	108 24 108
GK_xum02/grc/As-OTS/1-GeAsS/3/2-scf	-1			0	0.50	26714	Ge As S	108 24 108
GK_xum02/grc/As-OTS/N-GeSe/1-2000K	0	2000.0	2000.0	2000	3.00	77519	Ge N Se	135 30 135
GK_xum02/grc/As-OTS/N-GeSe/2-2000K-300K	0	2000.0	300.0	2000	3.00	77519	Ge N Se	135 30 135
GK_xum02/grc/As-OTS/N-GeSe/3-lsf	0	300.0	300.0	200	3.00	77519	Ge N Se	135 30 135
GK_xum02/grc/As-OTS/N-GeSe/4-opt	2			300	0.50	33314	Ge N Se	135 30 135
GK_xum02/grc/As-OTS/N-GeSe/MD	0	300.0	300.0	2000	3.00	77519	Ge N Se	135 30 135
GK_xum02/grc/As-OTS/N-GeSe/7-600K	0	600.0	600.0	4000	3.00	77519	Ge N Se	135 30 135
GK_xum02/grc/As-OTS/N-GeSe/5-scf	-1			0	0.50	33314	Ge N Se	135 30 135
GK_xum02/grc/As-OTS/5-GS/1-300K	0	300.0	300.0	200	3.00	77508	Ge S	150 150
GK_xum02/grc/As-OTS/5-GS/2-opt	2			50	0.50	33303	Ge S	150 150
GK_xum02/grc/As-OTS/5-GS/4-scf	-1			0	0.50	33303	Ge S	150 150
GK_xum02/grc/As-OTS/5-GS/old/3-scf	-1			0	0.50	33303	Ge S	150 150
GK_xum02/grc/As-OTS/5-GS/old/4-lobster	-1			0	0.50	0	Ge S	150 150
GK_xum02/grc/As-OTS/5-GS/old/MD	0	300.0	300.0	3000	3.00	77508	Ge S	150 150
GK_xum02/grc/As-OTS/6-GT/3-opt	2			2000	0.50	33303	Ge Te	150 150
GK_xum02/grc/As-OTS/6-GT/2-2000K-300K	0	3000.0	300.0	3000	3.00	77508	Ge Te	150 150
GK_xum02/grc/As-OTS/6-GT/1-3000K	0	3000.0	3000.0	1500	3.00	77508	Ge Te	150 150
GK_xum02/grc/As-OTS/6-GT/4-scf	-1			0	0.50	33303	Ge Te	150 150
GK_xum02/grc/As-OTS/6-GT/4-scf/P_GT	-1			0	0.50	0	Ge Te	150 150
GK_xum02/grc/As-OTS/6-GT/MD	0	300.0	300.0	2000	3.00	77508	Ge Te	150 150
GK_xum02/grc/As-OTS/6-GT/300K	0	300.0	300.0	100	3.00	77508	Ge Te	150 150
GK_xum02/grc/As-OTS/6-GT/P-GT/1-scf	-1			0	0.50	33303	Ge Te	150 150
GK_xum02/grc/As-OTS/6-GT/7-600K	0	600.0	600.0	2000	3.00	77508	Ge Te	150 150
GK_xum02/grc/As-OTS/GT-200/1-opt	2			2000	0.50	22303	Ge Te	100 100
GK_xum02/grc/As-OTS/GT-200/2-scf	-1			0	0.50	22303	Ge Te	100 100
GK_xum02/grc/As-OTS/GT-200/3-lobster	-1			0	0.50	22303	Ge Te	100 100
GK_xum02/grc/As-OTS/GT-200/C-a-GT	0	1000.0	1000.0	400	3.00	58531	Ge Te	108 108
GK_xum02/grc/As-OTS/GT-200/a-c-GT	0	300.0	300.0	20	3.00	58531	Ge Te	108 108
GK_xum02/grc/As-OTS/GT-200/model	0	300.0	300.0	30	3.00	58531	Ge Te	108 108
GK_xum02/grc/As-OTS/GT-200/GT-c	0	300.0	300.0	10	3.00	29479	Ge Te	54 54
GK_xum02/grc/As-OTS/GT-200/new-GT	0	300.0	300.0	30	3.00	58531	Ge Te	108 108
GK_xum02/grc/As-OTS/GS/3-opt	2			20	0.50	33303	Ge S	150 150
GK_xum02/grc/As-OTS/GS/1-2000K	0	2000.0	2000.0	3000	3.00	77508	Ge S	150 150
GK_xum02/grc/As-OTS/GS/2-2000K-300K	0	852.784	300.0	1951	3.00	77508	Ge S	150 150
GK_xum02/grc/As-OTS/GeSe/2-2000K-300K	0	3000.0	300.0	6000	3.00	77508	Ge Se	150 150
GK_xum02/grc/As-OTS/GeSe/1-3000K	0	3000.0	3000.0	2000	3.00	77508	Ge Se	150 150
GK_xum02/grc/As-OTS/GeSe/4-scf	-1			0	0.50	33303	Ge Se	150 150
GK_xum02/grc/As-OTS/GeSe/3-opt	2			2000	0.50	33303	Ge Se	150 150
GK_xum02/grc/As-OTS/240/GeS/2/1-2000K-300K	0	2000.0	300.0	2000	3.00	62088	Ge S	120 120
GK_xum02/grc/As-OTS/240/GeS/2/2-300K	0	300.0	300.0	200	3.00	62088	Ge S	120 120
GK_xum02/grc/As-OTS/240/GeS/2/3-opt	2			2000	0.50	26703	Ge S	120 120
GK_xum02/grc/As-OTS/240/GeS/2/4-scf	-1			0	0.50	26703	Ge S	120 120
GK_xum02/grc/As-OTS/240/GeS/3/1-300K	0	300.0	300.0	500	3.00	62088	Ge S	120 120
GK_xum02/grc/As-OTS/240/GeS/3/2-opt	2			2000	0.50	26703	Ge S	120 120
GK_xum02/grc/As-OTS/240/GeS/3/3-scf	-1			0	0.50	26703	Ge S	120 120
GK_xum02/grc/As-OTS/240/GeS/1/5-scf	-1			0	0.50	26703	Ge S	120 120
GK_xum02/grc/As-OTS/240/GeS/1/6-lobster	-1			0	0.50	26703	Ge S	120 120
GK_xum02/grc/As-OTS/240/GeS/1/MD	0	300.0	300.0	2000	3.00	62088	Ge S	120 120
GK_xum02/grc/As-OTS/240/GeS/1/600K	0	600.0	600.0	4000	3.00	62088	Ge S	120 120
GK_xum02/grc/As-OTS/240/SiTe/1-2000K	0	2000.0	2000.0	3000	3.00	62088	Si Te	120 120
GK_xum02/grc/As-OTS/240/SiTe/2-2000K-300K	0	1377.8	300.0	3804	3.00	62088	Si Te	120 120
GK_xum02/grc/As-OTS/240/SiTe/3-relax/1-lsf	0	300.0	300.0	200	3.00	62088	Si Te	120 120
GK_xum02/grc/As-OTS/240/SiTe/3-relax/2-2	2			2000	0.50	26703	Si Te	120 120
GK_xum02/grc/As-OTS/240/SiTe/4-opt	2			2000	0.50	26703	Si Te	120 120
GK_xum02/grc/As-OTS/240/SiTe/5-scf	-1			0	0.50	26703	Si Te	120 120
GK_xum02/grc/As-OTS/240/SiTe/MD	0	300.0	300.0	2000	3.00	62088	Si Te	120 120
GK_xum02/grc/As-OTS/240/SiTe/6-lobster	-1			0	0.50	26703	Si Te	120 120
GK_xum02/grc/As-OTS/240/SiTe/600K	0	600.0	600.0	4000	3.00	62088	Si Te	120 120
GK_xum02/grc/As-OTS/240/new-SiTe/1-2000K	0	2000.0	2000.0	3000	3.00	62088	Si Te	120 120
GK_xum02/grc/As-OTS/240/SiSe/5-scf	-1			0	0.50	26703	Si Se	120 120
GK_xum02/grc/As-OTS/240/SiSe/MD	0	300.0	300.0	2000	3.00	62088	Si Se	120 120
GK_xum02/grc/As-OTS/240/SiSe/7-600K	0	600.0	600.0	2000	3.00	62088	Si Se	120 120
GK_xum02/grc/As-OTS/240/SiSe/6-lobster	-1			0	0.50	26703	Si Se	120 120
GK_xum02/grc/As-OTS/GeSe-dos/1-2000K	0	2000.0	2000.0	3000	3.00	77508	Ge Se	150 150
GK_xum02/grc/As-OTS/GeSe-dos/2-2000K-300K	0	2000.0	300.0	2000	3.00	77508	Ge Se	150 150
GK_xum02/grc/As-OTS/GeSe-dos/old-dos/1-opt	2			2000	0.50	33303	Ge Se	150 150
GK_xum02/grc/As-OTS/GeSe-dos/old-dos/2-scf	-1			0	0.50	33303	Ge Se	150 150
GK_xum02/grc/As-OTS/GeSe-dos/old-dos/3-lsf	0	300.0	300.0	50	3.00	77508	Ge Se	150 150
GK_xum02/grc/As-OTS/GeSe-dos/3-time/1-lsf	0	300.0	300.0	100	3.00	77508	Ge Se	150 150
GK_xum02/grc/As-OTS/7-GeAsTe/1-2000K	0	3000.0	3000.0	1000	3.00	77519	Ge As Te	135 30 135
GK_xum02/grc/As-OTS/8-SiAsSe/4-opt	2			2000	0.50	26714	Si As Se	108 24 108
GK_xum02/grc/As-OTS/8-SiAsSe/5-scf	-1			0	0.50	26714	Si As Se	108 24 108
GK_xum02/grc/As-OTS/8-SiAsSe/MD	0	300.0	300.0	3000	3.00	62099	Si As Se	108 24 108
GK_xum02/grc/As-OTS/8-SiAsSe/6-lobster	-1			0	0.50	26714	Si As Se	108 24 108
GK_xum02/grc/As-OTS/8-SiAsSe/7-600K	0	600.0	600.0	2000	3.00	62099	Si As Se	108 24 108
GK_xum02/grc/As-OTS/doped-GeSe/1-C/1-2000K	0	2000.0	2000.0	2000	3.00	62099	Ge C Se	108 24 108
GK_xum02/grc/As-OTS/doped-GeSe/1-C/2-2000K-300K	0	2000.0	300.0	1000	3.00	62099	Ge C Se	108 24 108
GK_xum02/grc/As-OTS/doped-GeSe/1-C/3-opt	2			500	0.50	26714	Ge C Se	108 24 108
GK_xum02/grc/As-OTS/doped-GeSe/1-C/4-md	0	300.0	300.0	2000	3.00	62099	Ge C Se	108 24 108
GK_xum02/grc/As-OTS/doped-GeSe/1-C/5-scf	-1			0	0.50	26714	Ge C Se	108 24 108
GK_xum02/grc/As-OTS/doped-GeSe/1-C/5-scf/dos	-1			0	0.50	26714	Ge C Se	108 24 108
GK_xum02/grc/As-OTS/doped-GeSe/1-C/600K	0	600.0	600.0	2000	3.00	62099	Ge C Se	108 24 108
GK_xum02/grc/As-OTS/doped-GeSe/1-C/600K/new	0	600.0	600.0	2000	3.00	62099	Ge C Se	108 24 108
GK_xum02/grc/As-OTS/doped-GeSe/1-C/6-lob	-1			0	0.50	26714	Ge C Se	108 24 108
GK_xum02/grc/As-OTS/doped-GeSe/1-C/8-scf3-y	-1			0	0.50	26714	Ge C Se	108 24 108
GK_xum02/grc/As-OTS/doped-GeSe/2-N/5/2-2000K-300K	0	2000.0	300.0	1000	3.00	62099	Ge N Se	108 24 108
GK_xum02/grc/As-OTS/doped-GeSe/2-N/5/3-opt	2			500	0.50	26714	Ge N Se	108 24 108
GK_xum02/grc/As-OTS/doped-GeSe/2-N/5/4-scf	-1			0	0.50	26714	Ge N Se	108 24 108
GK_xum02/grc/As-OTS/doped-GeSe/2-N/5/4-scf/wave	-1			0	0.50	26714	Ge N Se	108 24 108
GK_xum02/grc/As-OTS/doped-GeSe/2-N/5/MD	0	300.0	300.0	2000	3.00	62099	Ge N Se	108 24 108
GK_xum02/grc/As-OTS/doped-GeSe/2-N/4-3/2-opt	2			500	0.50	26714	Ge N Se	108 24 108
GK_xum02/grc/As-OTS/doped-GeSe/2-N/1/4-opt	2			500	0.50	26714	Ge N Se	108 24 108
GK_xum02/grc/As-OTS/doped-GeSe/2-N/1/5-scf	-1			0	0.50	26714	Ge N Se	108 24 108
GK_xum02/grc/As-OTS/doped-GeSe/2-N/1/6-lobster	-1			0	0.50	26714	Ge N Se	108 24 108
GK_xum02/grc/As-OTS/doped-GeSe/2-N/1/7-600K	0	600.0	600.0	2000	3.00	62099	Ge N Se	108 24 108
GK_xum02/grc/As-OTS/doped-GeSe/2-N/1/MD	0	300.0	300.0	2000	3.00	62099	Ge N Se	108 24 108
GK_xum02/grc/As-OTS/doped-GeSe/2-N/1/MD/MD-400	0	300.0	300.0	4000	3.00	62099	Ge N Se	108 24 108
GK_xum02/grc/As-OTS/doped-GeSe/2-N/4-2/3-scf	-1			0	0.50	26714	Ge N Se	108 24 108
GK_xum02/grc/As-OTS/doped-GeSe/2-N/4-2/2-opt	2			500	0.50	26714	Ge N Se	108 24 108
GK_xum02/grc/As-OTS/doped-GeSe/2-N/4-2/MD	0	300.0	300.0	2000	3.00	62099	Ge N Se	108 24 108
GK_xum02/grc/As-OTS/doped-GeSe/2-N/4-1/2-2000K-300K	0	742.0	300.0	520	3.00	62099	Ge N Se	108 24 108
GK_xum02/grc/As-OTS/doped-GeSe/2-N/4-1/3-opt	2			100	0.50	26714	Ge N Se	108 24 108
GK_xum02/grc/As-OTS/doped-GeSe/2-N/4-1/MD	0	300.0	300.0	2000	3.00	62099	Ge N Se	108 24 108
GK_xum02/grc/As-OTS/doped-GeSe/2-N/4-y/4-scf	-1			0	0.50	26714	Ge N Se	108 24 108
GK_xum02/grc/As-OTS/doped-GeSe/2-N/4-y/4-scf/HSE	-1			0	0.50	26714	Ge N Se	108 24 108
GK_xum02/grc/As-OTS/doped-GeSe/2-N/4-y/4-scf/new	-1			0	0.50	26714	Ge N Se	108 24 108
GK_xum02/grc/As-OTS/doped-GeSe/2-N/4-y/4-scf/wave	-1			0	0.50	26714	Ge N Se	108 24 108
GK_xum02/grc/As-OTS/doped-GeSe/2-N/4-y/4-scf/born1						26714	Ge N Se	108 24 108
GK_xum02/grc/As-OTS/doped-GeSe/2-N/4-y/2-2000K-300K	0	2000.0	300.0	1000	3.00	62099	Ge N Se	108 24 108
GK_xum02/grc/As-OTS/doped-GeSe/2-N/4-y/3-opt	2			500	0.50	26714	Ge N Se	108 24 108
GK_xum02/grc/As-OTS/doped-GeSe/2-N/4-y/MD	0	300.0	300.0	2000	3.00	62099	Ge N Se	108 24 108
GK_xum02/grc/As-OTS/doped-GeSe/2-N/4-y/7-600K	0	600.0	600.0	4000	3.00	62099	Ge N Se	108 24 108
GK_xum02/grc/As-OTS/doped-GeSe/2-N/4-y/MGS-6	0	600.0	600.0	4000	3.00	62099	Ge N Se	108 24 108
GK_xum02/grc/As-OTS/doped-GeSe/3-Sb/1-2000K	0	2000.0	2000.0	1165	3.00	62099	Ge Sb Se	108 24 108
GK_xum02/grc/As-OTS/doped-GeSe/3-Sb/2-2000K-300K	0	2000.0	300.0	723	3.00	62099	Ge Sb Se	108 24 108
GK_xum02/grc/As-OTS/doped-GeSe/3-Sb/3-lsf	0	300.0	300.0	100	3.00	62099	Ge Sb Se	108 24 108
GK_xum02/grc/As-OTS/doped-GeSe/3-Sb/4-opt	2			500	0.50	26714	Ge Sb Se	108 24 108
GK_xum02/grc/As-OTS/doped-GeSe/3-Sb/MD	0	300.0	300.0	2000	3.00	62099	Ge Sb Se	108 24 108
GK_xum02/grc/As-OTS/doped-GeSe/3-Sb/7-600K	0	600.0	600.0	2000	3.00	62099	Ge Sb Se	108 24 108
GK_xum02/grc/As-OTS/doped-GeSe/3-Sb/7-600K/600K	0	600.0	600.0	2000	3.00	62099	Ge Sb Se	108 24 108
GK_xum02/grc/As-OTS/doped-GeSe/3-Sb/6-lob	-1			0	0.50	26714	Ge Sb Se	108 24 108
GK_xum02/grc/As-OTS/doped-GeSe/3-Sb/5-scf-y	-1			0	0.50	26714	Ge Sb Se	108 24 108
GK_xum02/grc/As-OTS/doped-GeSe/4-Hf/1-2000K	0	2000.0	2000.0	2000	3.00	62099	Ge Hf Se	108 24 108
GK_xum02/grc/As-OTS/doped-GeSe/4-Hf/2-2000K-300K	0	2000.0	300.0	2000	3.00	62099	Ge Hf Se	108 24 108
GK_xum02/grc/As-OTS/doped-GeSe/4-Hf/3-opt	2			500	0.50	26714	Ge Hf Se	108 24 108
GK_xum02/grc/As-OTS/doped-GeSe/4-Hf/4-scf	-1			0	0.50	26714	Ge Hf Se	108 24 108
GK_xum02/grc/As-OTS/doped-GeSe/4-Hf/MD	0	300.0	300.0	2000	3.00	62099	Ge Hf Se	108 24 108
GK_xum02/grc/As-OTS/doped-GeSe/4-Hf/7-600K	0	600.0	600.0	2000	3.00	62099	Ge Hf Se	108 24 108
GK_xum02/grc/As-OTS/doped-GeSe/4-Hf/6-lob	-1			0	0.50	26714	Ge Hf Se	108 24 108
GK_xum02/grc/As-OTS/doped-GeSe/5-In/1-2000K	0	2000.0	2000.0	1000	3.00	62099	Ge In Se	108 24 108
GK_xum02/grc/As-OTS/doped-GeSe/5-In/2-2000K-300K	0	600.0	300.0	300	3.00	62099	Ge In Se	108 24 108
GK_xum02/grc/As-OTS/doped-GeSe/5-In/3-opt	2			500	0.50	26714	Ge In Se	108 24 108
