path	type	species	counts	natoms	contcar_size	tebeg	teend	nsw
nscc1741_XM/xumeng/1-PCM/7-GeSe/23-opt2	opt	Ge Se	150 150	300	33303			2000
nscc1741_XM/xumeng/1-PCM/7-GeSe/14-opt2	opt	Ge Se	150 150	300	33303			2000
nscc1741_XM/xumeng/1-PCM/7-GeSe/15-opt7	opt	Ge Se	150 150	300	33303			2000
nscc1741_XM/xumeng/1-PCM/7-GeSe/16-opt2	opt	Ge Se	150 150	300	33303			2000
nscc1741_XM/xumeng/1-PCM/7-GeSe/17-opt7	opt	Ge Se	150 150	300	33303			2000
nscc1741_XM/xumeng/1-PCM/3-SiGe/4-opt2	opt	Si Ge	150 150	300	77508			3000
nscc1741_XM/xumeng/1-PCM/3-SiGe/5-opt7	opt	Si Ge	150 150	300	77508			3000
nscc1741_XM/xumeng/1-PCM/3-SiGe/6-opt2	opt	Si Ge	150 150	300	77508			3000
nscc1741_XM/xumeng/1-PCM/3-SiGe/7-opt7	opt	Si Ge	150 150	300	77508			3000
nscc1741_XM/xumeng/1-PCM/3-SiGe/8-opt7	opt	Si Ge	150 150	300	77508			3000
nscc1741_XM/xumeng/1-PCM/3-SiGe/11-opt2	opt	Si Ge	150 150	300	33303			3000
nscc1741_XM/xumeng/1-PCM/5-GeTe/6-opt2	opt	Ge Te	150 150	300	77508			3000
nscc1741_XM/xumeng/1-PCM/5-GeTe/7-opt7	opt	Ge Te	150 150	300	77508			3000
nscc1741_XM/xumeng/1-PCM/5-GeTe/12-opt2	opt	Ge Te	150 150	300	33303			2000
nscc1741_XM/xumeng/1-PCM/5-GeTe/13-opt7	opt	Ge Te	150 150	300	33303			2000
nscc1741_XM/xumeng/1-PCM/5-GeTe/14-opt2	opt	Ge Te	150 150	300	33303			2000
nscc1741_XM/xumeng/1-PCM/5-GeTe/16-opt2	opt	Ge Te	150 150	300	33303			2000
nscc1741_XM/xumeng/1-PCM/4-GST_124/10-opt2	opt	Ge Sb Te	43 86 172	301	77776			3000
nscc1741_XM/xumeng/1-PCM/4-GST_124/11-opt7	opt	Ge Sb Te	43 86 172	301	33424			3000
nscc1741_XM/xumeng/1-PCM/4-GST_124/12-opt2	opt	Ge Sb Te	43 86 172	301	33424			3000
nscc1741_XM/xumeng/1-PCM/4-GST_124/13-opt7	opt	Ge Sb Te	43 86 172	301	33424			3000
nscc1741_XM/xumeng/1-PCM/6-Sb2Te3/4-opt2	opt	Sb Te	120 180	300	77508			3000
nscc1741_XM/xumeng/1-PCM/6-Sb2Te3/5-opt7	opt	Sb Te	120 180	300	77508			3000
nscc1741_XM/xumeng/1-PCM/6-Sb2Te3/6-opt2	opt	Sb Te	120 180	300	77508			3000
nscc1741_XM/xumeng/1-PCM/6-Sb2Te3/7-opt7	opt	Sb Te	120 180	300	77508			3000
nscc1741_XM/xumeng/1-PCM/6-Sb2Te3/8-opt2	opt	Sb Te	120 180	300	33303			2000
nscc1741_XM/xumeng/1-PCM/8-SiC/3-opt2	opt	Si C	150 150	300	77508			3000
nscc1741_XM/xumeng/1-PCM/8-SiC/4-opt7	opt	Si C	150 150	300	77508			3000
nscc1741_XM/xumeng/1-PCM/8-SiC/5-opt2	opt	Si C	150 150	300	77508			3000
nscc1741_XM/xumeng/1-PCM/8-SiC/6-opt7	opt	Si C	150 150	300	77508			3000
nscc1741_XM/xumeng/1-PCM/8-SiC/7-opt2	opt	Si C	150 150	300	33303			2000
nscc1741_XM/xumeng/1-PCM/10-SnTe/3-opt2	opt	Sn Te	150 150	300	77508			2000
nscc1741_XM/xumeng/1-PCM/10-SnTe/4-opt7	opt	Sn Te	150 150	300	77508			2000
nscc1741_XM/xumeng/1-PCM/10-SnTe/5-opt2	opt	Sn Te	150 150	300	77508			2000
nscc1741_XM/xumeng/1-PCM/10-SnTe/6-opt7	opt	Sn Te	150 150	300	77508			2000
nscc1741_XM/xumeng/1-PCM/12-PbSe/4-opt7	opt	Pb Se	150 150	300	77508			3000
nscc1741_XM/xumeng/1-PCM/12-PbSe/5-opt2	opt	Pb Se	150 150	300	77508			3000
nscc1741_XM/xumeng/1-PCM/12-PbSe/3-opt2	opt	Pb Se	150 150	300	77508			3000
nscc1741_XM/xumeng/1-PCM/12-PbSe/6-opt7	opt	Pb Se	150 150	300	77508			3000
nscc1741_XM/xumeng/1-PCM/13-GeS/3-opt2	opt	Ge S	150 150	300	77508	3000.0	300.0	2000
nscc1741_XM/xumeng/1-PCM/13-GeS/4-opt7	opt	Ge S	150 150	300	77508	3000.0	300.0	2000
nscc1741_XM/xumeng/1-PCM/13-GeS/5-opt2	opt	Ge S	150 150	300	77508	3000.0	300.0	2000
nscc1741_XM/xumeng/1-PCM/13-GeS/6-opt7	opt	Ge S	150 150	300	77508	3000.0	300.0	2000
nscc1741_XM/xumeng/1-PCM/14-Si/3-opt2	opt	Si	300	300	77497	3000.0	300.0	2000
nscc1741_XM/xumeng/1-PCM/14-Si/4-opt7	opt	Si	300	300	77497	3000.0	300.0	2000
nscc1741_XM/xumeng/1-PCM/14-Si/5-opt2	opt	Si	300	300	77497	3000.0	300.0	2000
nscc1741_XM/xumeng/1-PCM/14-Si/6-opt7	opt	Si	300	300	77497	3000.0	300.0	2000
nscc1741_XM/xumeng/1-PCM/15-GST-225/3-opt2	opt	Ge Sb Te	68 68 170	306	79061	3000.0	300.0	2000
nscc1741_XM/xumeng/1-PCM/15-GST-225/4-opt7	opt	Ge Sb Te	68 68 170	306	79061	3000.0	300.0	2000
nscc1741_XM/xumeng/1-PCM/15-GST-225/5-opt2	opt	Ge Sb Te	68 68 170	306	79061	3000.0	300.0	2000
nscc1741_XM/xumeng/1-PCM/15-GST-225/6-opt7	opt	Ge Sb Te	68 68 170	306	79061	3000.0	300.0	2000
nscc1741_XM/xumeng/1-PCM/15-GST-225/8-opt2	opt	Ge Sb Te	68 68 170	306	79061			2000
nscc1741_XM/xumeng/1-PCM/15-GST-225/9-opt7	opt	Ge Sb Te	68 68 170	306	79061			2000
nscc1741_XM/xumeng/1-PCM/15-GST-225/10-opt2	opt	Ge Sb Te	68 68 170	306	79061			2000
nscc1741_XM/xumeng/1-PCM/15-GST-225/11-opt7	opt	Ge Sb Te	68 68 170	306	79061			2000
nscc1741_XM/xumeng/1-PCM/16-AIST/3-opt2	opt	Ag In Sb Te	12 9 201 78	300	77530	3000.0	300.0	2000
nscc1741_XM/xumeng/1-PCM/16-AIST/4-opt	opt	Ag In Sb Te	12 9 201 78	300	77530	3000.0	300.0	2000
nscc1741_XM/xumeng/1-PCM/16-AIST/5-opt2	opt	Ag In Sb Te	12 9 201 78	300	77530	3000.0	300.0	2000
nscc1741_XM/xumeng/1-PCM/16-AIST/6-opt7	opt	Ag In Sb Te	12 9 201 78	300	77530	3000.0	300.0	2000
nscc1741_XM/xumeng/1-PCM/17-SST/3-opt2	opt	Sc Sb Te	14 112 189	315	81374	3000.0	300.0	2000
nscc1741_XM/xumeng/1-PCM/17-SST/4-opt7	opt	Sc Sb Te	14 112 189	315	81374	3000.0	300.0	2000
nscc1741_XM/xumeng/1-PCM/17-SST/5-opt2	opt	Sc Sb Te	14 112 189	315	81374	3000.0	300.0	2000
nscc1741_XM/xumeng/1-PCM/17-SST/6-opt7	opt	Sc Sb Te	14 112 189	315	81374	3000.0	300.0	2000
nscc1741_XM/xumeng/1-PCM/18-SnSb2Te4/3-opt2	opt	Sn Sb Te	43 86 172	301	77776			3000
nscc1741_XM/xumeng/1-PCM/18-SnSb2Te4/4-opt7	opt	Sn Sb Te	43 86 172	301	77776			3000
nscc1741_XM/xumeng/1-PCM/18-SnSb2Te4/5-opt2	opt	Sn Sb Te	43 86 172	301	77776			3000
nscc1741_XM/xumeng/1-PCM/18-SnSb2Te4/6-opt7	opt	Sn Sb Te	43 86 172	301	77776			3000
nscc1741_XM/xumeng/1-PCM/19-GeBiTe/3-opt2	opt	Ge Bi Te	43 86 172	301	77776	3000.0	300.0	2000
nscc1741_XM/xumeng/1-PCM/19-GeBiTe/4-opt7	opt	Ge Bi Te	43 86 172	301	77776	3000.0	300.0	2000
nscc1741_XM/xumeng/1-PCM/19-GeBiTe/5-opt2	opt	Ge Bi Te	43 86 172	301	77776	3000.0	300.0	2000
nscc1741_XM/xumeng/1-PCM/19-GeBiTe/6-opt7	opt	Ge Bi Te	43 86 172	301	77776	3000.0	300.0	2000
nscc1741_XM/xumeng/1-PCM/20-Ge2Sb2Se5/3-opt2	opt	Ge Sb Se	68 68 170	306	79061	3000.0	300.0	2000
nscc1741_XM/xumeng/1-PCM/20-Ge2Sb2Se5/4-opt7	opt	Ge Sb Se	68 68 170	306	79061	3000.0	300.0	2000
nscc1741_XM/xumeng/1-PCM/20-Ge2Sb2Se5/4-opt7/3-opt2	opt	Ge Sb Se	68 68 170	306	79061	3000.0	300.0	2000
nscc1741_XM/xumeng/1-PCM/20-Ge2Sb2Se5/5-opt2	opt	Ge Sb Se	68 68 170	306	79061	3000.0	300.0	2000
nscc1741_XM/xumeng/1-PCM/20-Ge2Sb2Se5/5-opt2/4-opt7	opt	Ge Sb Se	68 68 170	306	79061	3000.0	300.0	2000
nscc1741_XM/xumeng/1-PCM/20-Ge2Sb2Se5/5-opt2/4-opt7/3-opt2	opt	Ge Sb Se	68 68 170	306	79061	3000.0	300.0	2000
nscc1741_XM/xumeng/1-PCM/20-Ge2Sb2Se5/6-opt7	opt	Ge Sb Se	68 68 170	306	79061	3000.0	300.0	2000
nscc1741_XM/xumeng/1-PCM/20-Ge2Sb2Se5/6-opt7/5-opt2	opt	Ge Sb Se	68 68 170	306	79061	3000.0	300.0	2000
nscc1741_XM/xumeng/1-PCM/20-Ge2Sb2Se5/6-opt7/5-opt2/4-opt7	opt	Ge Sb Se	68 68 170	306	79061	3000.0	300.0	2000
nscc1741_XM/xumeng/1-PCM/20-Ge2Sb2Se5/6-opt7/5-opt2/4-opt7/3-opt2	opt	Ge Sb Se	68 68 170	306	79061	3000.0	300.0	2000
nscc1741_XM/xumeng/1-PCM/20-Ge2Sb2Se5/7-3000-300	opt	Ge Sb Se	68 68 170	306	79061	3000.0	300.0	2000
nscc1741_XM/xumeng/1-PCM/20-Ge2Sb2Se5/7-3000-300/5-opt2	opt	Ge Sb Se	68 68 170	306	79061	3000.0	300.0	2000
nscc1741_XM/xumeng/1-PCM/20-Ge2Sb2Se5/7-3000-300/5-opt2/4-opt7	opt	Ge Sb Se	68 68 170	306	79061	3000.0	300.0	2000
nscc1741_XM/xumeng/1-PCM/20-Ge2Sb2Se5/7-3000-300/5-opt2/4-opt7/3-opt2	opt	Ge Sb Se	68 68 170	306	79061	3000.0	300.0	2000
nscc1741_XM/xumeng/1-PCM/21-PbTe/3-opt2	opt	Pb Te	150 150	300	77508	3000.0	300.0	2000
nscc1741_XM/xumeng/1-PCM/21-PbTe/4-opt7	opt	Pb Te	150 150	300	77508	3000.0	300.0	2000
nscc1741_XM/xumeng/1-PCM/21-PbTe/5-opt2	opt	Pb Te	150 150	300	77508	3000.0	300.0	2000
nscc1741_XM/xumeng/1-PCM/21-PbTe/6-opt7	opt	Pb Te	150 150	300	77508	3000.0	300.0	2000
nscc1741_XM/xumeng/1-PCM/22-SnSe/3-opt2	opt	Sn Se	150 150	300	77508	3000.0	300.0	2000
nscc1741_XM/xumeng/1-PCM/22-SnSe/4-opt7	opt	Sn Se	150 150	300	77508	3000.0	300.0	2000
nscc1741_XM/xumeng/1-PCM/22-SnSe/5-opt2	opt	Sn Se	150 150	300	77508	3000.0	300.0	2000
nscc1741_XM/xumeng/1-PCM/22-SnSe/6-opt7	opt	Sn Se	150 150	300	77508	3000.0	300.0	2000
nscc1741_XM/xumeng/1-PCM/25-PbS/3-opt2	opt	Pb S	150 150	300	77508	3000.0	300.0	2000
nscc1741_XM/xumeng/1-PCM/25-PbS/4-opt7	opt	Pb S	150 150	300	77508	3000.0	300.0	2000
nscc1741_XM/xumeng/1-PCM/25-PbS/5-opt2	opt	Pb S	150 150	300	77508	3000.0	300.0	2000
nscc1741_XM/xumeng/1-PCM/25-PbS/6-opt7	opt	Pb S	150 150	300	77508	3000.0	300.0	2000
nscc1741_XM/xumeng/1-PCM/23-SnS/3-opt2	opt	Sn S	150 150	300	77508	3000.0	300.0	2000
nscc1741_XM/xumeng/1-PCM/23-SnS/4-opt7	opt	Sn S	150 150	300	77508	3000.0	300.0	2000
nscc1741_XM/xumeng/1-PCM/23-SnS/5-opt2	opt	Sn S	150 150	300	77508	3000.0	300.0	2000
nscc1741_XM/xumeng/1-PCM/23-SnS/6-opt7	opt	Sn S	150 150	300	77508	3000.0	300.0	2000
nscc1741_XM/xumeng/1-PCM/23-SnS/7-opt2	opt	Sn S	150 150	300	33303			2000
nscc1741_XM/xumeng/1-PCM/24-SiSbTe/3-opt2	opt	Si Sb Te	43 86 172	301	77776	3000.0	300.0	2000
nscc1741_XM/xumeng/1-PCM/24-SiSbTe/4-opt7	opt	Si Sb Te	43 86 172	301	77776	3000.0	300.0	2000
nscc1741_XM/xumeng/1-PCM/24-SiSbTe/5-opt2	opt	Si Sb Te	43 86 172	301	77776	3000.0	300.0	2000
nscc1741_XM/xumeng/1-PCM/24-SiSbTe/6-opt7	opt	Si Sb Te	43 86 172	301	77776	3000.0	300.0	2000
nscc1741_XM/xumeng/1-PCM/24-SiSbTe/8-opt2	opt	Si Sb Te	43 86 172	301	77776			2000
nscc1741_XM/xumeng/1-PCM/24-SiSbTe/9-opt7	opt	Si Sb Te	43 86 172	301	77776			2000
nscc1741_XM/xumeng/1-PCM/24-SiSbTe/10-opt2	opt	Si Sb Te	43 86 172	301	77776			2000
nscc1741_XM/xumeng/1-PCM/24-SiSbTe/11-opt7	opt	Si Sb Te	43 86 172	301	77776			2000
nscc1741_XM/xumeng/1-PCM/26-SiTe/3-opt2	opt	Si Te	150 150	300	77508	3000.0	300.0	2000
nscc1741_XM/xumeng/1-PCM/26-SiTe/4-opt7	opt	Si Te	150 150	300	77508	3000.0	300.0	2000
nscc1741_XM/xumeng/1-PCM/26-SiTe/5-opt2	opt	Si Te	150 150	300	77508	3000.0	300.0	2000
nscc1741_XM/xumeng/1-PCM/26-SiTe/6-opt7	opt	Si Te	150 150	300	77508	3000.0	300.0	2000
nscc1741_XM/xumeng/1-PCM/27-SiSe/8-opt2	opt	Si Se	150 150	300	77508	2000.0	300.0	2000
nscc1741_XM/xumeng/1-PCM/27-SiSe/9-opt7	opt	Si Se	150 150	300	77508	2000.0	300.0	2000
nscc1741_XM/xumeng/1-PCM/27-SiSe/10-opt2	opt	Si Se	150 150	300	77508	2000.0	300.0	2000
nscc1741_XM/xumeng/1-PCM/27-SiSe/11-opt7	opt	Si Se	150 150	300	77508	2000.0	300.0	2000
nscc1741_XM/xumeng/1-PCM/30-GaSb/3-opt2	opt	Ga Sb	150 150	300	77508	3000.0	300.0	2000
nscc1741_XM/xumeng/1-PCM/30-GaSb/4-opt7	opt	Ga Sb	150 150	300	77508	3000.0	300.0	2000
nscc1741_XM/xumeng/1-PCM/30-GaSb/5-opt2	opt	Ga Sb	150 150	300	77508	3000.0	300.0	2000
nscc1741_XM/xumeng/1-PCM/30-GaSb/6-opt7	opt	Ga Sb	150 150	300	77508	3000.0	300.0	2000
nscc1741_XM/xumeng/1-PCM/30-GaSb/8-opt2	opt	Ga Sb	150 150	300	77508	2000.0	300.0	2000
nscc1741_XM/xumeng/1-PCM/30-GaSb/9-opt7	opt	Ga Sb	150 150	300	77508	2000.0	300.0	2000
nscc1741_XM/xumeng/1-PCM/30-GaSb/10-opt2	opt	Ga Sb	150 150	300	77508	2000.0	300.0	2000
nscc1741_XM/xumeng/1-PCM/30-GaSb/11-opt7	opt	Ga Sb	150 150	300	77508	2000.0	300.0	2000
nscc1741_XM/xumeng/1-PCM/31-GaAs/3-opt2	opt	Ga As	150 150	300	33303			2000
nscc1741_XM/xumeng/1-PCM/31-GaAs/4-opt7	opt	Ga As	150 150	300	33303			2000
nscc1741_XM/xumeng/1-PCM/31-GaAs/5-opt2	opt	Ga As	150 150	300	33303			2000
nscc1741_XM/xumeng/1-PCM/32-Sb2Se3/bbc/1-opt3	opt	Sb Se	64 64	128	14383			2000
nscc1741_XM/xumeng/1-PCM/32-Sb2Se3/bbc/2-opt2-0.9	opt	Sb Se	64 64	128	14383			2000
nscc1741_XM/xumeng/1-PCM/32-Sb2Se3/bbc/3-opt2-0.95	opt	Sb Se	64 64	128	14383			2000
nscc1741_XM/xumeng/1-PCM/32-Sb2Se3/5-opt7	opt	Sb Se	120 180	300	33303			2000
nscc1741_XM/xumeng/1-PCM/32-Sb2Se3/6-opt2	opt	Sb Se	120 180	300	33303			2000
nscc1741_XM/xumeng/1-PCM/32-Sb2Se3/pressure/EOS/1-2%	opt	Sb Se	120 180	300	33303			2000
nscc1741_XM/xumeng/1-PCM/32-Sb2Se3/pressure/EOS/2-5%	opt	Sb Se	120 180	300	33303			2000
nscc1741_XM/xumeng/1-PCM/32-Sb2Se3/pressure/EOS/3-10%	opt	Sb Se	120 180	300	33303			2000
nscc1741_XM/xumeng/1-PCM/32-Sb2Se3/pressure/EOS/5-20%	opt	Sb Se	120 180	300	33303			2000
nscc1741_XM/xumeng/1-PCM/32-Sb2Se3/pressure/EOS/4-15%	opt	Sb Se	120 180	300	33303			2000
nscc1741_XM/xumeng/1-PCM/32-Sb2Se3/pressure/EOS/6-17%	opt	Sb Se	120 180	300	33303			2000
nscc1741_XM/xumeng/1-PCM/32-Sb2Se3/pressure/EOS/7-13%	opt	Sb Se	120 180	300	33303			2000
nscc1741_XM/xumeng/1-PCM/32-Sb2Se3/pressure/EOS/8-18%	opt	Sb Se	120 180	300	33303			2000
nscc1741_XM/xumeng/1-PCM/32-Sb2Se3/pressure/EOS/9-19%	opt	Sb Se	120 180	300	33303			2000
nscc1741_XM/xumeng/1-PCM/32-Sb2Se3/pressure/EOS/10-11%	opt	Sb Se	120 180	300	33303			2000
nscc1741_XM/xumeng/1-PCM/32-Sb2Se3/pressure/EOS/11-10.5	opt	Sb Se	120 180	300	33303			2000
nscc1741_XM/xumeng/1-PCM/32-Sb2Se3/pressure/MD/2-20GPa/1-opt2	opt	Sb Se	120 180	300	33303			2000
nscc1741_XM/xumeng/1-PCM/32-Sb2Se3/pressure/MD/3-35GPa/1-opt2	opt	Sb Se	120 180	300	33303			2000
nscc1741_XM/xumeng/1-PCM/32-Sb2Se3/pressure/MD/4-50GPa/1-opt2	opt	Sb Se	120 180	300	33303			2000
nscc1741_XM/xumeng/1-PCM/32-Sb2Se3/pressure/MD/1-10GPa/1-opt2	opt	Sb Se	120 180	300	33303			2000
nscc1741_XM/xumeng/1-PCM/32-Sb2Se3/pressure/5-16GPa/1-opt2	opt	Sb Se	120 180	300	33303			2000
nscc1741_XM/xumeng/1-PCM/32-Sb2Se3/crystal/1-opt3	opt	Sb Se	16 24	40	4703			2000
nscc1741_XM/xumeng/1-PCM/28-GeTe6/3-opt7	opt	Ge Te	43 257	300	33303			2000
nscc1741_XM/xumeng/1-PCM/28-GeTe6/5-opt2	opt	Ge Te	43 257	300	33303			2000
nscc1741_XM/xumeng/1-PCM/33-ZnTe/4-opt7	opt	Zn Te	150 150	300	33303			200
nscc1741_XM/xumeng/1-PCM/33-ZnTe/5-opt2	opt	Zn Te	150 150	300	33303			2000
nscc1741_XM/xumeng/2-Sb-PCM/1-Sb/2-Sb/3-opt2	opt	Sb	300	300	33292			2000
nscc1741_XM/xumeng/2-Sb-PCM/1-Sb/crystal/1-opt3	opt	Sb	48	48	5572			2000
nscc1741_XM/xumeng/2-Sb-PCM/1-Sb/1-Sb/2-opt2	opt	Sb	300	300	33292			2000
nscc1741_XM/xumeng/2-Sb-PCM/3-SnSb/2-SnSb/3-opt2	opt	Sn Sb	45 255	300	33303			2000
nscc1741_XM/xumeng/2-Sb-PCM/3-SnSb/crystal/1-opt3	opt	Sb Sn	41 7	48	5583			2000
nscc1741_XM/xumeng/2-Sb-PCM/3-SnSb/1-SnSb/3-opt2	opt	Sn Sb	45 255	300	33303			2000
nscc1741_XM/xumeng/2-Sb-PCM/4-GaSb/3-opt2	opt	Ga Sb	45 255	300	33303			2000
nscc1741_XM/xumeng/2-Sb-PCM/4-GaSb/crystal/1-opt3	opt	Sb Ga	41 7	48	5583			2000
nscc1741_XM/xumeng/2-Sb-PCM/5-InSb/2-InSb/3-opt2	opt	In Sb	45 255	300	33303			2000
nscc1741_XM/xumeng/2-Sb-PCM/5-InSb/3-InSb/3-opt2	opt	In Sb	45 255	300	33303			2000
nscc1741_XM/xumeng/2-Sb-PCM/5-InSb/crystal/1-opt3	opt	Sb In	41 7	48	5583			2000
nscc1741_XM/xumeng/2-Sb-PCM/5-InSb/1-InSb/3-opt2	opt	In Sb	45 255	300	33303			2000
nscc1741_XM/xumeng/2-Sb-PCM/6-ZnSb/1-ZnSb/3-opt2	opt	Zn Sb	45 255	300	33303			2000
nscc1741_XM/xumeng/2-Sb-PCM/6-ZnSb/1-ZnSb/7-opt2	opt	Zn Sb	45 255	300	33303			20
nscc1741_XM/xumeng/2-Sb-PCM/6-ZnSb/3-ZnSb/3-opt2	opt	Zn Sb	45 255	300	33303			2000
nscc1741_XM/xumeng/2-Sb-PCM/crystal/1-opt3	opt	Sb	48	48	5572			2000
nscc1741_XM/xumeng/2-Sb-PCM/10-AlSb/1-AlSb/3-opt2	opt	Al Sb	45 255	300	33303			2000
nscc1741_XM/xumeng/2-Sb-PCM/11-TiSb/1-TiSb/3-opt2	opt	Ti Sb	45 255	300	33303			2000
nscc1741_XM/xumeng/2-Sb-PCM/12-ScSb/3-opt2	opt	Sc Sb	45 255	300	33303			2000
nscc1741_XM/xumeng/2-Sb-PCM/12-ScSb/crystal/1-opt3	opt	Sb Sc	41 7	48	5583			2000
nscc1741_XM/xumeng/2-Sb-PCM/13-YSb/3-opt2	opt	Y Sb	45 255	300	33303			2000
nscc1741_XM/xumeng/2-Sb-PCM/13-YSb/crystal/1-opt3	opt	Sb Y	41 7	48	5583			2000
nscc1741_XM/xumeng/2-Sb-PCM/14-ZrSb/3-opt2	opt	Zr Sb	45 255	300	33303			2000
nscc1741_XM/xumeng/2-Sb-PCM/14-ZrSb/crystal/1-opt3	opt	Sb Zr	41 7	48	5583			2000
nscc1741_XM/xumeng/2-Sb-PCM/o/2-GeSb/3-opt2	opt	Ge Sb	45 255	300	33303			2000
nscc1741_XM/xumeng/2-Sb-PCM/o/2-GeSb/crystal	opt	Sb Ge	43 5	48	5583			2000
nscc1741_XM/xumeng/2-Sb-PCM/o/9-SiSb/1-SiSb/3-opt2	opt	Si Sb	45 255	300	33303			2000
nscc1741_XM/xumeng/2-Sb-PCM/o/7-CuSb/3-CuSb/3-opt2	opt	Cu Sb	45 255	300	33303			2000
nscc1741_XM/xumeng/2-Sb-PCM/o/7-CuSb/1-CuSb/3-opt2	opt	Cu Sb	45 255	300	33303			2000
nscc1741_XM/xumeng/2-Sb-PCM/o/8-AgSb/2-AgSb/3-opt2	opt	Ag Sb	45 255	300	33303			2000
nscc1741_XM/xumeng/2-Sb-PCM/o/8-AgSb/1-AgSb/3-opt2	opt	Ag Sb	45 255	300	33303			2000
nscc1741_XM/xumeng/2-Sb-PCM/17-CdSb/3-opt2	opt	Cd Sb	45 255	300	33303			2000
nscc1741_XM/xumeng/2-Sb-PCM/17-CdSb/crystal/1-opt3	opt	Sb Cd	41 7	48	5583			2000
nscc1741_XM/xumeng/11-OTS-C_chain/1-model1/1-opt2	opt	Ge Se C	146 150 4	300	33314			2000
nscc1741_XM/xumeng/11-OTS-C_chain/2-model2/2-opt2	opt	Ge Se C	146 150 4	300	33314			2000
nscc1741_XM/xumeng/11-OTS-C_chain/Si_chain/2-model2/2-opt2	opt	Ge Se Si	146 150 4	300	33314			2000
nscc1741_XM/xumeng/11-OTS-C_chain/Si_chain/3-model3/1-opt2	opt	Ge Se Si	146 151 4	301	33424			2000
nscc1741_XM/xumeng/11-OTS-C_chain/Si_chain/1-model1/2-opt2	opt	Ge Se Si	146 150 4	300	33314			2000
nscc1741_XM/xumeng/13-dielectric/3-GeSe2/opt3	opt	Ge Se	24 48	72	8223			500
nscc1741_XM/xumeng/13-dielectric/1-GeS/1-c/opt3	opt	Ge S	4 4	8	1183			500
nscc1741_XM/xumeng/13-dielectric/2-SnSe/2-a/die	opt	Sn Se	150 150	300	33303			0
nscc1741_XM/xumeng/13-dielectric/2-SnSe/2-a/1-opt3	opt	Sn Se	150 150	300	33303			500
nscc1741_XM/xumeng/13-dielectric/2-SnSe/3-c/opt3	opt	Sn Se	4 4	8	1183			500
nscc1741_XM/xumeng/13-dielectric/2-SnSe/3-c/die	opt	Sn Se	4 4	8	1183			0
nscc1741_XM/xumeng/13-dielectric/4-As2S3/opt3	opt	As S	8 12	20	2503			500
nscc1741_XM/xumeng/13-dielectric/5-As2Se3/opt3	opt	As Se	8 12	20	2503			500
nscc1741_XM/xumeng/13-dielectric/6-ZnSe/2-die	opt	Zn Se	2 2	4	743			0
nscc1741_XM/xumeng/13-dielectric/PCMs/1-As2Te3-9897/opt3	opt	Te As	9 6	15	1953			500
nscc1741_XM/xumeng/13-dielectric/PCMs/2-Bi14S8Te13/opt3	opt	Bi Te S	42 39 24	105	11864			500
nscc1741_XM/xumeng/13-dielectric/PCMs/3-Bi2Se2Te/opt3	opt	Bi Te Se	6 3 6	15	1964			500
nscc1741_XM/xumeng/13-dielectric/PCMs/4-Bi2Se2Te-2/opt3	opt	Bi Te Se	6 3 6	15	1964			500
nscc1741_XM/xumeng/13-dielectric/PCMs/5-Bi4S3Te3/opt3	opt	Bi Te S	12 9 9	30	3614			500
nscc1741_XM/xumeng/13-dielectric/PCMs/6-Bi4Se3/opt3	opt	Bi Se	12 9	21	2613			500
nscc1741_XM/xumeng/13-dielectric/PCMs/7-Bi4Te3/opt3	opt	Bi Te	12 9	21	2613			500
nscc1741_XM/xumeng/13-dielectric/PCMs/8-Bi8Se7/opt3	opt	Bi Se	24 21	45	5253			500
nscc1741_XM/xumeng/13-dielectric/PCMs/9-Bi8Se9/opt3	opt	Bi Se	24 27	51	5913			500
nscc1741_XM/xumeng/13-dielectric/PCMs/10-Bi8Te7/opt3	opt	Bi Te	24 21	45	5253			500
nscc1741_XM/xumeng/13-dielectric/PCMs/11-Bi8Te9/opt3	opt	Bi Te	24 27	51	5913			500
nscc1741_XM/xumeng/13-dielectric/PCMs/12-BiSb3Te6/opt3	opt	Bi Sb Te	3 9 18	30	3614			500
nscc1741_XM/xumeng/13-dielectric/PCMs/13-BiSe/opt3	opt	Bi Se	6 6	12	1623			500
nscc1741_XM/xumeng/13-dielectric/PCMs/14-BiTe/opt3	opt	Bi Te	6 6	12	1623			500
nscc1741_XM/xumeng/13-dielectric/PCMs/15-BiSbTe3/opt3	opt	Bi Sb Te	3 3 9	15	1964			500
nscc1741_XM/xumeng/13-dielectric/PCMs/16-CdPbSe/opt3	opt	Cd Pb Se	3 9 12	24	2954			500
nscc1741_XM/xumeng/13-dielectric/PCMs/17-Ge2Bi2Te5/opt3	opt	Ge Bi Te	2 2 5	9	1304			500
nscc1741_XM/xumeng/13-dielectric/PCMs/18-Ge2Sb2Te5/opt3	opt	Ge Sb Te	2 2 5	9	1304			500
nscc1741_XM/xumeng/13-dielectric/PCMs/19-Ge2Sb2Te5-2/opt3	opt	Ge Sb Te	2 2 5	9	1304			500
nscc1741_XM/xumeng/13-dielectric/PCMs/20-Ge2TeSe/opt3	opt	Ge Te Se	6 3 3	12	1634			500
nscc1741_XM/xumeng/13-dielectric/PCMs/21-Ge3Te2Se/opt3	opt	Ge Te Se	3 2 1	6	974			500
nscc1741_XM/xumeng/13-dielectric/PCMs/22-GeAs2Te4/opt3	opt	Ge Te As	3 12 6	21	2624			500
