model_key	rep_path	how	n_merged	formula	species	counts	natoms	tebeg
xqd/7-Tr/4-GST225/2-216atom/2-model	xqd/7-Tr/4-GST225/2-216atom/2-model/21-300K-2kstep/opt	opt-CONTCAR	2	Ge43Sb43Te108	Ge Sb Te	43 43 108	194	
xqd/7-Tr/4-GST225/2-216atom/3-model	xqd/7-Tr/4-GST225/2-216atom/3-model/21-300K-2kstep/opt	opt-CONTCAR	2	Ge43Sb43Te108	Ge Sb Te	43 43 108	194	
xqd/7-Tr/4-GST225/3-function/1-64atoms	xqd/7-Tr/4-GST225/3-function/1-64atoms/5-BLYP/3-opt	opt-CONTCAR	6	Ge13Sb13Te32	Ge Sb Te	13 13 32	58	
xqd/7-Tr/4-GST225/3-function/1-64atoms/1-HSE06/4-MD/2	xqd/7-Tr/4-GST225/3-function/1-64atoms/1-HSE06/4-MD/2	md-first-frame	1	Ge13Sb13Te32	Ge Sb Te	13 13 32	58	300
xqd/7-Tr/4-GST225/3-function/1-64atoms/1-HSE06/4-MD/3	xqd/7-Tr/4-GST225/3-function/1-64atoms/1-HSE06/4-MD/3	md-first-frame	1	Ge13Sb13Te32	Ge Sb Te	13 13 32	58	300
xqd/7-Tr/4-GST225/4-opt-hybrid/1-64atoms	xqd/7-Tr/4-GST225/4-opt-hybrid/1-64atoms/2-opt-HSE03	opt-CONTCAR	11	Ge13Sb13Te32	Ge Sb Te	13 13 32	58	
xqd/7-Tr/4-GST225/4-opt-hybrid/1-64atoms/1-opt-HSE06/1-scale	xqd/7-Tr/4-GST225/4-opt-hybrid/1-64atoms/1-opt-HSE06/1-scale	opt-CONTCAR	1	Ge13Sb13Te32	Ge Sb Te	13 13 32	58	
xqd/7-Tr/4-GST225/4-opt-hybrid/1-64atoms/2-opt-HSE03/1-scale	xqd/7-Tr/4-GST225/4-opt-hybrid/1-64atoms/2-opt-HSE03/1-scale	opt-CONTCAR	1	Ge13Sb13Te32	Ge Sb Te	13 13 32	58	
xqd/7-Tr/4-GST225/4-opt-hybrid/1-64atoms/3-opt-PBE0/1-scale	xqd/7-Tr/4-GST225/4-opt-hybrid/1-64atoms/3-opt-PBE0/1-scale	opt-CONTCAR	1	Ge13Sb13Te32	Ge Sb Te	13 13 32	58	
xqd/7-Tr/4-GST225/4-opt-hybrid/1-64atoms/4-B3LYP/1-scale	xqd/7-Tr/4-GST225/4-opt-hybrid/1-64atoms/4-B3LYP/1-scale	opt-CONTCAR	1	Ge13Sb13Te32	Ge Sb Te	13 13 32	58	
xqd/7-Tr/4-GST225/4-opt-hybrid/2-125atoms	xqd/7-Tr/4-GST225/4-opt-hybrid/2-125atoms/1-HSE06	opt-CONTCAR	5	Ge28Sb28Te69	Ge Sb Te	28 28 69	125	
xqd/8-Sb-X/0-Sb/2-bond	xqd/8-Sb-X/0-Sb/2-bond/1-opt	opt-CONTCAR	1	Sb2	Sb	2	2	
xqd/8-Sb-X/1-Al/4-bond	xqd/8-Sb-X/1-Al/4-bond/1-opt	opt-CONTCAR	1	Al1Sb1	Al Sb	1 1	2	
xqd/8-Sb-X/10-Zr	xqd/8-Sb-X/10-Zr/0-opt	opt-CONTCAR	1	Zr45Sb255	Zr Sb	45 255	300	
xqd/8-Sb-X/10-Zr/5-bond	xqd/8-Sb-X/10-Zr/5-bond/1-opt	opt-CONTCAR	1	Zr1Sb1	Zr Sb	1 1	2	
xqd/8-Sb-X/11-Sb2Te3-Y	xqd/8-Sb-X/11-Sb2Te3-Y/3-opt	opt-CONTCAR	2	Sb108Te162Y30	Sb Te Y	108 162 30	300	
xqd/8-Sb-X/2-Zn/4-bond	xqd/8-Sb-X/2-Zn/4-bond/1-opt	opt-CONTCAR	1	Zn1Sb1	Zn Sb	1 1	2	
xqd/8-Sb-X/3-Ga/3-bond	xqd/8-Sb-X/3-Ga/3-bond/1-opt	opt-CONTCAR	1	Ga1Sb1	Ga Sb	1 1	2	
xqd/8-Sb-X/4-Cd/3-bond	xqd/8-Sb-X/4-Cd/3-bond/1-opt	opt-CONTCAR	1	Cd1Sb1	Cd Sb	1 1	2	
xqd/8-Sb-X/5-In/3-bond	xqd/8-Sb-X/5-In/3-bond/1-opt	opt-CONTCAR	1	In1Sb1	In Sb	1 1	2	
xqd/8-Sb-X/6-Sn/3-bond	xqd/8-Sb-X/6-Sn/3-bond/1-opt	opt-CONTCAR	1	Sn1Sb1	Sn Sb	1 1	2	
xqd/8-Sb-X/7-Sc/3-bond	xqd/8-Sb-X/7-Sc/3-bond/1-opt	opt-CONTCAR	1	Sc1Sb1	Sc Sb	1 1	2	
xqd/8-Sb-X/8-Ti/3-bond	xqd/8-Sb-X/8-Ti/3-bond/1-opt	opt-CONTCAR	1	Ti1Sb1	Ti Sb	1 1	2	
xqd/8-Sb-X/9-Y	xqd/8-Sb-X/9-Y/0-opt	opt-CONTCAR	1	Y45Sb255	Y Sb	45 255	300	
xqd/8-Sb-X/9-Y/5-bond	xqd/8-Sb-X/9-Y/5-bond/1-opt	opt-CONTCAR	1	Y1Sb1	Y Sb	1 1	2	
xqd/9-HfO/1-222/1-2+	xqd/9-HfO/1-222/1-2+/0-relax-pbe	opt-CONTCAR	3	Hf32O63	Hf O	32 63	95	
xqd/9-HfO/1-222/2-1+	xqd/9-HfO/1-222/2-1+/2-opt3-lda	opt-CONTCAR	2	Hf32O63	Hf O	32 63	95	
xqd/9-HfO/1-222/2-1+/3-opt3-spin	xqd/9-HfO/1-222/2-1+/3-opt3-spin	opt-CONTCAR	1	Hf32O63	Hf O	32 63	95	
xqd/9-HfO/1-222/3-0	xqd/9-HfO/1-222/3-0/1-opt3-pbe	opt-CONTCAR	2	Hf32O63	Hf O	32 63	95	
xqd/9-HfO/1-222/4-1-	xqd/9-HfO/1-222/4-1-/1-opt3-pbe/opt-lda	opt-CONTCAR	2	Hf32O63	Hf O	32 63	95	
xqd/9-HfO/1-222/5-2-	xqd/9-HfO/1-222/5-2-/2-opt3-lda	opt-CONTCAR	2	Hf32O63	Hf O	32 63	95	
xqd/GST147	xqd/GST147	md-first-frame	1	C17Ge17Sb66Te116	C Ge Sb Te	17 17 66 116	216	300
xqd/GST467/0-467	xqd/GST467/0-467/2-300K/opt	opt-CONTCAR	4	Ge72Sb108Te126	Ge Sb Te	72 108 126	306	
xqd/GST467/1-225	xqd/GST467/1-225/21-300K/opt	opt-CONTCAR	4	Ge68Sb68Te170	Ge Sb Te	68 68 170	306	
xqd/NN-val/MD-NN-stru/amorphous	xqd/NN-val/MD-NN-stru/amorphous	md-first-frame	2	Ge68Sb68Te170	Ge Sb Te	68 68 170	306	300
xqd/NN-val/dynamic/DFT	xqd/NN-val/dynamic/DFT	md-first-frame	1	Ge68Sb68Te170	Ge Sb Te	68 68 170	306	300
xqd/NN-val/dynamic/NN	xqd/NN-val/dynamic/NN	md-first-frame	1	Ge68Sb68Te170	Ge Sb Te	68 68 170	306	300
xqd/NN-val/rebuild_from_init	xqd/NN-val/rebuild_from_init/3-relax	md-first-frame	2	Ge68Sb68Te170	Ge Sb Te	68 68 170	306	300
xqd/mcp_workspace/1-demo/inputs	xqd/mcp_workspace/1-demo/inputs/prep	opt-CONTCAR	2	Ge43Sb43Te108N10	Ge Sb Te N	43 43 108 10	204	
xqd/mcp_workspace/2026-05-20/M0_cp_vol/inputs	xqd/mcp_workspace/2026-05-20/M0_cp_vol/inputs/prep	opt-CONTCAR	1	Ge13Sb13Te32	Ge Sb Te	13 13 32	58	
xqd/mcp_workspace/2026-05-20/M1_cp_vol/inputs	xqd/mcp_workspace/2026-05-20/M1_cp_vol/inputs/prep	opt-CONTCAR	1	Ge13Sb13Te32N3	Ge Sb Te N	13 13 32 3	61	
xqd/mcp_workspace/2026-05-20/M4_cp_vol/inputs	xqd/mcp_workspace/2026-05-20/M4_cp_vol/inputs/prep	opt-CONTCAR	1	Ge19Sb13Te32	Ge Sb Te	19 13 32	64	
xqd/mcp_workspace/2026-05-20/cp_vol/M0_cp_vol/inputs	xqd/mcp_workspace/2026-05-20/cp_vol/M0_cp_vol/inputs/prep	opt-CONTCAR	1	Ge43Sb43Te108	Ge Sb Te	43 43 108	194	
xqd/mcp_workspace/2026-05-20/cp_vol/M1_cp_vol/inputs	xqd/mcp_workspace/2026-05-20/cp_vol/M1_cp_vol/inputs/prep	opt-CONTCAR	1	Ge43Sb43Te108N10	Ge Sb Te N	43 43 108 10	204	
xqd/mcp_workspace/2026-05-20/cp_vol/M4_cp_vol/inputs	xqd/mcp_workspace/2026-05-20/cp_vol/M4_cp_vol/inputs/prep	opt-CONTCAR	1	Ge57Sb43Te108	Ge Sb Te	57 43 108	208	
xqd/mcp_workspace/2026-05-20/hse_rho_c/M0/inputs_hse06/seed_1	xqd/mcp_workspace/2026-05-20/hse_rho_c/M0/inputs_hse06/seed_1/prep	opt-CONTCAR	1	Ge43Sb43Te108	Ge Sb Te	43 43 108	194	
xqd/mcp_workspace/2026-05-20/hse_rho_c/M0/inputs_hse06/seed_2	xqd/mcp_workspace/2026-05-20/hse_rho_c/M0/inputs_hse06/seed_2/prep	opt-CONTCAR	1	Ge43Sb43Te108	Ge Sb Te	43 43 108	194	
xqd/mcp_workspace/2026-05-20/hse_rho_c/M0/inputs_hse06/seed_3	xqd/mcp_workspace/2026-05-20/hse_rho_c/M0/inputs_hse06/seed_3/prep	opt-CONTCAR	1	Ge43Sb43Te108	Ge Sb Te	43 43 108	194	
xqd/mcp_workspace/2026-05-20/hse_rho_c/M0/inputs_hse06/seed_4	xqd/mcp_workspace/2026-05-20/hse_rho_c/M0/inputs_hse06/seed_4/prep	opt-CONTCAR	1	Ge43Sb43Te108	Ge Sb Te	43 43 108	194	
xqd/mcp_workspace/2026-05-20/hse_rho_c/M0/inputs_hse06/seed_5	xqd/mcp_workspace/2026-05-20/hse_rho_c/M0/inputs_hse06/seed_5/prep	opt-CONTCAR	1	Ge43Sb43Te108	Ge Sb Te	43 43 108	194	
xqd/mcp_workspace/2026-05-20/hse_rho_c/M1/inputs_hse06/seed_1	xqd/mcp_workspace/2026-05-20/hse_rho_c/M1/inputs_hse06/seed_1/prep	opt-CONTCAR	1	Ge43Sb43Te108N10	Ge Sb Te N	43 43 108 10	204	
xqd/mcp_workspace/2026-05-20/hse_rho_c/M1/inputs_hse06/seed_2	xqd/mcp_workspace/2026-05-20/hse_rho_c/M1/inputs_hse06/seed_2/prep	opt-CONTCAR	1	Ge43Sb43Te108N10	Ge Sb Te N	43 43 108 10	204	
xqd/mcp_workspace/2026-05-20/hse_rho_c/M1/inputs_hse06/seed_3	xqd/mcp_workspace/2026-05-20/hse_rho_c/M1/inputs_hse06/seed_3/prep	opt-CONTCAR	1	Ge43Sb43Te108N10	Ge Sb Te N	43 43 108 10	204	
xqd/mcp_workspace/2026-05-20/hse_rho_c/M1/inputs_hse06/seed_4	xqd/mcp_workspace/2026-05-20/hse_rho_c/M1/inputs_hse06/seed_4/prep	opt-CONTCAR	1	Ge43Sb43Te108N10	Ge Sb Te N	43 43 108 10	204	
xqd/mcp_workspace/2026-05-20/hse_rho_c/M1/inputs_hse06/seed_5	xqd/mcp_workspace/2026-05-20/hse_rho_c/M1/inputs_hse06/seed_5/prep	opt-CONTCAR	1	Ge43Sb43Te108N10	Ge Sb Te N	43 43 108 10	204	
xqd/mcp_workspace/2026-05-20/hse_rho_c/M4/inputs_hse06/seed_1	xqd/mcp_workspace/2026-05-20/hse_rho_c/M4/inputs_hse06/seed_1/prep	opt-CONTCAR	1	Ge57Sb43Te108	Ge Sb Te	57 43 108	208	
xqd/mcp_workspace/2026-05-20/hse_rho_c/M4/inputs_hse06/seed_2	xqd/mcp_workspace/2026-05-20/hse_rho_c/M4/inputs_hse06/seed_2/prep	opt-CONTCAR	1	Ge57Sb43Te108	Ge Sb Te	57 43 108	208	
xqd/mcp_workspace/2026-05-20/hse_rho_c/M4/inputs_hse06/seed_3	xqd/mcp_workspace/2026-05-20/hse_rho_c/M4/inputs_hse06/seed_3/prep	opt-CONTCAR	1	Ge57Sb43Te108	Ge Sb Te	57 43 108	208	
xqd/mcp_workspace/2026-05-20/hse_rho_c/M4/inputs_hse06/seed_4	xqd/mcp_workspace/2026-05-20/hse_rho_c/M4/inputs_hse06/seed_4/prep	opt-CONTCAR	1	Ge57Sb43Te108	Ge Sb Te	57 43 108	208	
xqd/mcp_workspace/2026-05-20/hse_rho_c/M4/inputs_hse06/seed_5	xqd/mcp_workspace/2026-05-20/hse_rho_c/M4/inputs_hse06/seed_5/prep	opt-CONTCAR	1	Ge57Sb43Te108	Ge Sb Te	57 43 108	208	
xqd/mcp_workspace/2026-05-20/melt/M0_T_melt/inputs	xqd/mcp_workspace/2026-05-20/melt/M0_T_melt/inputs/prep	opt-CONTCAR	1	Ge43Sb43Te108	Ge Sb Te	43 43 108	194	
xqd/mcp_workspace/2026-05-20/rho/M0_rho_a/inputs/stage3_relax	xqd/mcp_workspace/2026-05-20/rho/M0_rho_a/inputs/stage3_relax	opt-CONTCAR	1	Ge43Sb43Te108	Ge Sb Te	43 43 108	194	
xqd/mcp_workspace/2026-05-20/rho/M0_rho_a/inputs/stage4_nvt_300K	xqd/mcp_workspace/2026-05-20/rho/M0_rho_a/inputs/stage4_nvt_300K	md-first-frame	1	Ge43Sb43Te108	Ge Sb Te	43 43 108	194	300
xqd/mcp_workspace/2026-05-20/rho/M1_rho_a/inputs/stage3_relax	xqd/mcp_workspace/2026-05-20/rho/M1_rho_a/inputs/stage3_relax	opt-CONTCAR	1	Ge43Sb43Te108N10	Ge Sb Te N	43 43 108 10	204	
xqd/mcp_workspace/2026-05-20/rho/M1_rho_a/inputs/stage4_nvt_300K	xqd/mcp_workspace/2026-05-20/rho/M1_rho_a/inputs/stage4_nvt_300K	md-first-frame	1	Ge43Sb43Te108N10	Ge Sb Te N	43 43 108 10	204	300
xqd/mcp_workspace/2026-05-20/rho/M1_rho_c/inputs	xqd/mcp_workspace/2026-05-20/rho/M1_rho_c/inputs/prep	opt-CONTCAR	1	Ge43Sb43Te108N10	Ge Sb Te N	43 43 108 10	204	
xqd/mcp_workspace/2026-05-20/rho/M4_rho_a/inputs/stage3_relax	xqd/mcp_workspace/2026-05-20/rho/M4_rho_a/inputs/stage3_relax	opt-CONTCAR	1	Ge65Sb43Te108	Ge Sb Te	65 43 108	216	
xqd/mcp_workspace/2026-05-20/rho/M4_rho_a/inputs/stage4_nvt_300K	xqd/mcp_workspace/2026-05-20/rho/M4_rho_a/inputs/stage4_nvt_300K	md-first-frame	1	Ge65Sb43Te108	Ge Sb Te	65 43 108	216	300
xqd/mcp_workspace/2026-05-20/rho/M4_rho_c/inputs	xqd/mcp_workspace/2026-05-20/rho/M4_rho_c/inputs/prep	opt-CONTCAR	1	Ge57Sb43Te108	Ge Sb Te	57 43 108	208	
ysj/1-GeSe	ysj/1-GeSe/3-opt	opt-CONTCAR	2	Ge150Se150	Ge Se	150 150	300	
ysj/1-GeSe/grcmodel	ysj/1-GeSe/grcmodel/3-opt	opt-CONTCAR	1	Ge150Se150	Ge Se	150 150	300	
ysj/1-GeSe/models/fix-mgs/1	ysj/1-GeSe/models/fix-mgs/1/3-opt	opt-CONTCAR	1	Ge150Se150	Ge Se	150 150	300	
ysj/1-GeSe/models/fix-mgs/2	ysj/1-GeSe/models/fix-mgs/2/3-opt	opt-CONTCAR	1	Ge150Se150	Ge Se	150 150	300	
ysj/10-Te	ysj/10-Te/4-md	md-first-frame	1	Te300	Te	300	300	300
ysj/10-Te/2-quench	ysj/10-Te/2-quench/4-4000frames/3-opt	opt-CONTCAR	10	Te300	Te	300	300	
ysj/10-Te/3-quench	ysj/10-Te/3-quench/1-725frames/3-opt	opt-CONTCAR	10	Te300	Te	300	300	
ysj/11-GSTcheck/1-1610	ysj/11-GSTcheck/1-1610/4-md	md-first-frame	1	Ge17Sb102Te170	Ge Sb Te	17 102 170	289	300
ysj/11-GSTcheck/1-1610/2-quench	ysj/11-GSTcheck/1-1610/2-quench/2-2000frames/3-opt	opt-CONTCAR	6	Ge17Sb102Te170	Ge Sb Te	17 102 170	289	
ysj/11-GSTcheck/2-147	ysj/11-GSTcheck/2-147/4-md	md-first-frame	1	Ge25Sb100Te175	Ge Sb Te	25 100 175	300	300
ysj/11-GSTcheck/2-147/2-quench	ysj/11-GSTcheck/2-147/2-quench/1-1000frames/3-opt	opt-CONTCAR	6	Ge25Sb100Te175	Ge Sb Te	25 100 175	300	
ysj/11-GSTcheck/3-124	ysj/11-GSTcheck/3-124/4-md	md-first-frame	1	Ge43Sb86Te172	Ge Sb Te	43 86 172	301	300
ysj/11-GSTcheck/3-124/2-quench	ysj/11-GSTcheck/3-124/2-quench/1-1000frames/3-opt	opt-CONTCAR	6	Ge43Sb86Te172	Ge Sb Te	43 86 172	301	
ysj/11-GSTcheck/4-225	ysj/11-GSTcheck/4-225/4-md	md-first-frame	1	Ge66Sb66Te165	Ge Sb Te	66 66 165	297	300
ysj/11-GSTcheck/4-225/2-quench	ysj/11-GSTcheck/4-225/2-quench/2-2000frames/3-opt	opt-CONTCAR	6	Ge66Sb66Te165	Ge Sb Te	66 66 165	297	
ysj/11-GSTcheck/5-326	ysj/11-GSTcheck/5-326/4-md	md-first-frame	1	Ge66Sb66Te165	Ge Sb Te	66 66 165	297	300
ysj/11-GSTcheck/5-326/2-quench	ysj/11-GSTcheck/5-326/2-quench/5-5000frames/3-opt	opt-CONTCAR	6	Ge81Sb54Te162	Ge Sb Te	81 54 162	297	
ysj/11-GSTcheck/6-GeTe	ysj/11-GSTcheck/6-GeTe/4-md	md-first-frame	1				None	300
ysj/11-GSTcheck/6-GeTe/2-quench	ysj/11-GSTcheck/6-GeTe/2-quench/1-1000frames/3-opt	opt-CONTCAR	6	Ge150Te150	Ge Te	150 150	300	
ysj/11-GSTcheck/7-Sb2Te3	ysj/11-GSTcheck/7-Sb2Te3/4-md	md-first-frame	1				None	300
ysj/11-GSTcheck/7-Sb2Te3/2-quench	ysj/11-GSTcheck/7-Sb2Te3/2-quench/3-3000frames/3-opt	opt-CONTCAR	6	Sb120Te180	Sb Te	120 180	300	
ysj/11-GSTcheck/8-GeSb	ysj/11-GSTcheck/8-GeSb/4-md	md-first-frame	1				None	300
ysj/11-GSTcheck/8-GeSb/2-quench	ysj/11-GSTcheck/8-GeSb/2-quench/5-5000frames/3-opt	opt-CONTCAR	6	Ge45Sb255	Ge Sb	45 255	300	
ysj/12-GeSe_check/0-dos_check/0.0	ysj/12-GeSe_check/0-dos_check/0.0/opt	opt-CONTCAR	2	Se300	Se	300	300	
ysj/12-GeSe_check/0-dos_check/0.3	ysj/12-GeSe_check/0-dos_check/0.3/opt	opt-CONTCAR	2	Ge90Se210	Ge Se	90 210	300	
ysj/12-GeSe_check/0-dos_check/0.5	ysj/12-GeSe_check/0-dos_check/0.5/opt	opt-CONTCAR	5	Ge150Se150	Ge Se	150 150	300	
ysj/12-GeSe_check/0-dos_check/0.7	ysj/12-GeSe_check/0-dos_check/0.7/opt	opt-CONTCAR	2	Ge210Se90	Ge Se	210 90	300	
ysj/12-GeSe_check/0-dos_check/1.0	ysj/12-GeSe_check/0-dos_check/1.0/opt	opt-CONTCAR	2	Ge300	Ge	300	300	
ysj/12-GeSe_check/0-dos_check/candidate/aligned	ysj/12-GeSe_check/0-dos_check/candidate/aligned/2-median	opt-CONTCAR	3	Ge149Se151	Ge Se	149 151	300	
ysj/12-GeSe_check/0-dos_check/candidate/overcoord	ysj/12-GeSe_check/0-dos_check/candidate/overcoord/1-top	opt-CONTCAR	3	Ge151Se149	Ge Se	151 149	300	
ysj/12-GeSe_check/0-dos_check/candidate/pld_rich	ysj/12-GeSe_check/0-dos_check/candidate/pld_rich/1-top	opt-CONTCAR	3	Ge152Se148	Ge Se	152 148	300	
ysj/12-GeSe_check/0-dos_check/candidate_2/1-ge_chains_proxy	ysj/12-GeSe_check/0-dos_check/candidate_2/1-ge_chains_proxy/2-median	opt-CONTCAR	3	Ge146Se154	Ge Se	146 154	300	
ysj/12-GeSe_check/0-dos_check/candidate_2/2-homopolar_bond	ysj/12-GeSe_check/0-dos_check/candidate_2/2-homopolar_bond/1-top	opt-CONTCAR	3	Ge155Se145	Ge Se	155 145	300	
ysj/12-GeSe_check/0-dos_check/candidate_2/3-ideal_coord_number	ysj/12-GeSe_check/0-dos_check/candidate_2/3-ideal_coord_number/2-median	opt-CONTCAR	3	Ge150Se150	Ge Se	150 150	300	
ysj/12-GeSe_check/0-dos_check/candidate_nGe/1-ge_chains_proxy	ysj/12-GeSe_check/0-dos_check/candidate_nGe/1-ge_chains_proxy/1-top	opt-CONTCAR	3	Ge149Se151	Ge Se	149 151	300	
ysj/12-GeSe_check/0-dos_check/candidate_nGe/2-homopolar	ysj/12-GeSe_check/0-dos_check/candidate_nGe/2-homopolar/3-bottom	opt-CONTCAR	3	Ge149Se151	Ge Se	149 151	300	
ysj/12-GeSe_check/0-dos_check/candidate_nGe/3-ideal_coord_num	ysj/12-GeSe_check/0-dos_check/candidate_nGe/3-ideal_coord_num/3-bottom	opt-CONTCAR	3	Ge149Se151	Ge Se	149 151	300	
ysj/12-GeSe_check/0-dos_check/candidate_nGe/4-pld	ysj/12-GeSe_check/0-dos_check/candidate_nGe/4-pld/1-top	opt-CONTCAR	3	Ge149Se151	Ge Se	149 151	300	
ysj/12-GeSe_check/0-dos_check/dense/0.40	ysj/12-GeSe_check/0-dos_check/dense/0.40/opt	opt-CONTCAR	1	Ge121Se179	Ge Se	121 179	300	
ysj/12-GeSe_check/0-dos_check/dense/0.45	ysj/12-GeSe_check/0-dos_check/dense/0.45/opt	opt-CONTCAR	1	Ge136Se164	Ge Se	136 164	300	
ysj/12-GeSe_check/0-dos_check/dense/0.50	ysj/12-GeSe_check/0-dos_check/dense/0.50/opt	opt-CONTCAR	1	Ge150Se150	Ge Se	150 150	300	
ysj/12-GeSe_check/0-dos_check/dense/0.55	ysj/12-GeSe_check/0-dos_check/dense/0.55/opt	opt-CONTCAR	1	Ge165Se135	Ge Se	165 135	300	
ysj/12-GeSe_check/0-dos_check/dense/0.60	ysj/12-GeSe_check/0-dos_check/dense/0.60/opt	opt-CONTCAR	1	Ge182Se118	Ge Se	182 118	300	
ysj/12-GeSe_check/1-Ge2Se	ysj/12-GeSe_check/1-Ge2Se/3-opt	opt-CONTCAR	2	Ge200Se100	Ge Se	200 100	300	
ysj/12-GeSe_check/2-Ge3Se	ysj/12-GeSe_check/2-Ge3Se/3-opt	opt-CONTCAR	2	Ge225Se75	Ge Se	225 75	300	
ysj/12-GeSe_check/2-Ge3Se/5-dataset/1-1200	ysj/12-GeSe_check/2-Ge3Se/5-dataset/1-1200/2-opt	opt-CONTCAR	1	Ge225Se75	Ge Se	225 75	300	
ysj/12-GeSe_check/2-Ge3Se/5-dataset/2-1400	ysj/12-GeSe_check/2-Ge3Se/5-dataset/2-1400/2-opt	opt-CONTCAR	1	Ge225Se75	Ge Se	225 75	300	
ysj/12-GeSe_check/2-Ge3Se/5-dataset/3-1600	ysj/12-GeSe_check/2-Ge3Se/5-dataset/3-1600/2-opt	opt-CONTCAR	1	Ge225Se75	Ge Se	225 75	300	
ysj/12-GeSe_check/2-Ge3Se/5-dataset/4-1800	ysj/12-GeSe_check/2-Ge3Se/5-dataset/4-1800/2-opt	opt-CONTCAR	1	Ge225Se75	Ge Se	225 75	300	
ysj/12-GeSe_check/2-Ge3Se/5-dataset/5-2000	ysj/12-GeSe_check/2-Ge3Se/5-dataset/5-2000/2-opt	opt-CONTCAR	1	Ge225Se75	Ge Se	225 75	300	
ysj/12-GeSe_check/3-GeSe2	ysj/12-GeSe_check/3-GeSe2/3-opt	opt-CONTCAR	2	Ge100Se200	Ge Se	100 200	300	
ysj/12-GeSe_check/4-GeSe3	ysj/12-GeSe_check/4-GeSe3/3-opt	opt-CONTCAR	2	Ge75Se225	Ge Se	75 225	300	
ysj/12-GeSe_check/4-GeSe3/5-dataset/1-1200	ysj/12-GeSe_check/4-GeSe3/5-dataset/1-1200/2-opt	opt-CONTCAR	1	Ge75Se225	Ge Se	75 225	300	
ysj/12-GeSe_check/4-GeSe3/5-dataset/2-1400	ysj/12-GeSe_check/4-GeSe3/5-dataset/2-1400/2-opt	opt-CONTCAR	1	Ge75Se225	Ge Se	75 225	300	
ysj/12-GeSe_check/4-GeSe3/5-dataset/3-1600	ysj/12-GeSe_check/4-GeSe3/5-dataset/3-1600/2-opt	opt-CONTCAR	1	Ge75Se225	Ge Se	75 225	300	
ysj/12-GeSe_check/4-GeSe3/5-dataset/4-1800	ysj/12-GeSe_check/4-GeSe3/5-dataset/4-1800/2-opt	opt-CONTCAR	1	Ge75Se225	Ge Se	75 225	300	
ysj/12-GeSe_check/4-GeSe3/5-dataset/5-2000	ysj/12-GeSe_check/4-GeSe3/5-dataset/5-2000/2-opt	opt-CONTCAR	1	Ge75Se225	Ge Se	75 225	300	
ysj/12-GeSe_check/5-GeSe	ysj/12-GeSe_check/5-GeSe/3-opt	opt-CONTCAR	2	Ge150Se150	Ge Se	150 150	300	
ysj/12-GeSe_check/6-Ge3Se7/dft	ysj/12-GeSe_check/6-Ge3Se7/dft/3-opt	opt-CONTCAR	1	Ge90Se210	Ge Se	90 210	300	
ysj/12-GeSe_check/6-Ge3Se7/diff	ysj/12-GeSe_check/6-Ge3Se7/diff/3-opt	opt-CONTCAR	2	Ge90Se210	Ge Se	90 210	300	
ysj/12-GeSe_check/7-Ge7Se3/diff	ysj/12-GeSe_check/7-Ge7Se3/diff/3-opt	opt-CONTCAR	2	Ge210Se90	Ge Se	210 90	300	
ysj/12-GeSe_check/aug_data/12/1	ysj/12-GeSe_check/aug_data/12/1	opt-CONTCAR	1	Ge100Se200	Ge Se	100 200	300	
ysj/12-GeSe_check/aug_data/12/2	ysj/12-GeSe_check/aug_data/12/2	opt-CONTCAR	1	Ge100Se200	Ge Se	100 200	300	
ysj/12-GeSe_check/aug_data/12/3	ysj/12-GeSe_check/aug_data/12/3	opt-CONTCAR	1	Ge100Se200	Ge Se	100 200	300	
ysj/12-GeSe_check/aug_data/12/4	ysj/12-GeSe_check/aug_data/12/4	opt-CONTCAR	1	Ge100Se200	Ge Se	100 200	300	
ysj/12-GeSe_check/aug_data/12/5	ysj/12-GeSe_check/aug_data/12/5	opt-CONTCAR	1	Ge100Se200	Ge Se	100 200	300	
ysj/12-GeSe_check/aug_data/19/1	ysj/12-GeSe_check/aug_data/19/1	opt-CONTCAR	1	Ge30Se270	Ge Se	30 270	300	
ysj/12-GeSe_check/aug_data/19/2	ysj/12-GeSe_check/aug_data/19/2	opt-CONTCAR	1	Ge30Se270	Ge Se	30 270	300	
ysj/12-GeSe_check/aug_data/19/3	ysj/12-GeSe_check/aug_data/19/3	opt-CONTCAR	1	Ge30Se270	Ge Se	30 270	300	
ysj/12-GeSe_check/aug_data/19/4	ysj/12-GeSe_check/aug_data/19/4	opt-CONTCAR	1	Ge30Se270	Ge Se	30 270	300	
ysj/12-GeSe_check/aug_data/19/5	ysj/12-GeSe_check/aug_data/19/5	opt-CONTCAR	1	Ge30Se270	Ge Se	30 270	300	
ysj/12-GeSe_check/aug_data/21/1	ysj/12-GeSe_check/aug_data/21/1	opt-CONTCAR	1	Ge200Se100	Ge Se	200 100	300	
ysj/12-GeSe_check/aug_data/21/2	ysj/12-GeSe_check/aug_data/21/2	opt-CONTCAR	1	Ge200Se100	Ge Se	200 100	300	
ysj/12-GeSe_check/aug_data/21/3	ysj/12-GeSe_check/aug_data/21/3	opt-CONTCAR	1	Ge200Se100	Ge Se	200 100	300	
ysj/12-GeSe_check/aug_data/21/4	ysj/12-GeSe_check/aug_data/21/4	opt-CONTCAR	1	Ge200Se100	Ge Se	200 100	300	
