path	ibrion	tebeg	teend	nsw	potim	contcar_size	species	counts
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round3_v2/73	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round3_v2/75	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round3_v2/78	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round3_v2/8	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round3_v2/81	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round3_v2/83	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round3_v2/85	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round3_v2/87	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round3_v2/89	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round3_v2/90	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round3_v2/92	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round3_v2/94	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round3_v2/96	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round3_v2/98	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round3_v2/99	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round3_v2/10	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round3_v2/104	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round3_v2/109	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round3_v2/110	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round3_v2/114	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round3_v2/119	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round3_v2/125	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round3_v2/129	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round3_v2/130	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round3_v2/134	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round3_v2/14	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round3_v2/140	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round3_v2/19	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round3_v2/2	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round3_v2/20	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round3_v2/24	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round3_v2/29	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round3_v2/30	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round3_v2/34	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round3_v2/39	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round3_v2/40	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round3_v2/44	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round3_v2/49	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round3_v2/51	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round3_v2/55	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round3_v2/59	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round3_v2/6	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round3_v2/60	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round3_v2/64	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round3_v2/69	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round3_v2/7	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round3_v2/70	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round3_v2/74	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round3_v2/79	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round3_v2/82	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round3_v2/86	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round3_v2/93	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round3_v2/97	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round3_v2/0	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round3_v2/102	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round3_v2/106	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round3_v2/107	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round3_v2/112	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round3_v2/116	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round3_v2/117	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round3_v2/12	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round3_v2/122	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round3_v2/123	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round3_v2/127	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round3_v2/132	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round3_v2/136	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round3_v2/137	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round3_v2/139	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round3_v2/16	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round3_v2/17	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round3_v2/22	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round3_v2/26	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round3_v2/27	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round3_v2/36	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round3_v2/37	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round3_v2/4	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round3_v2/42	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round3_v2/46	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round3_v2/47	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round3_v2/53	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round3_v2/57	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round3_v2/62	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round3_v2/66	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round3_v2/67	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round3_v2/72	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round3_v2/76	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round3_v2/77	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round3_v2/80	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round3_v2/84	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round3_v2/88	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round3_v2/9	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round3_v2/91	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/GeTe_round3_v2/95	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/10	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/120	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/124	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/130	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/134	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/14	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/161	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/165	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/171	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/175	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/18	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/182	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/186	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/200	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/204	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/208	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/224	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/228	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/230	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/234	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/251	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/255	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/259	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/275	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/279	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/282	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/286	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/300	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/304	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/320	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/324	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/330	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/334	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/338	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/351	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/355	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/359	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/59	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/69	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/82	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/86	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/101	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/105	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/109	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/111	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/115	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/118	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/129	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/141	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/145	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/148	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/149	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/150	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/154	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/158	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/178	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/20	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/211	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/215	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/219	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/221	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/225	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/24	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/241	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/244	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/248	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/29	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/293	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/3	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/309	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/31	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/311	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/315	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/319	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/340	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/344	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/348	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/35	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/39	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/40	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/44	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/60	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/64	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/7	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/70	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/74	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/78	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/79	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/83	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/93	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/97	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/1	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/103	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/107	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/113	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/117	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/131	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/139	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/152	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/156	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/168	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/191	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/193	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/195	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/197	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/199	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/213	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/217	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/223	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/227	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/239	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/260	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/262	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/264	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/266	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/268	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/270	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/272	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/291	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/295	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/297	-1			0		22303	Ge Te	100 100
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/299	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/313	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/317	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/329	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/33	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/342	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/346	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/356	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/360	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/362	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/364	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/366	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/368	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/37	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/46	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/48	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/5	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/50	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/52	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/54	-1			0		0	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/56	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/62	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/66	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/72	-1			0		0	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/76	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/88	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/9	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/91	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/95	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/12	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/122	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/126	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/132	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/136	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/143	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/147	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/16	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/163	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/167	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/173	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/177	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/180	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/184	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/188	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/202	-1			0		11303	Ge Te	50 50
xqd/12-aging-process/2-GeTe/sg_cal/dft_cal_opt/206	-1			0		11303	Ge Te	50 50
