path	type	species	counts	natoms	contcar_size	tebeg	teend	nsw
ysj/12-GeSe_check/4-GeSe3/4-md	md-amorphous	Ge Se	75 225	300	77508	300	300	2000
ysj/12-GeSe_check/1-Ge2Se/4-md	md-amorphous	Ge Se	200 100	300	77508	300	300	2000
ysj/12-GeSe_check/2-Ge3Se/4-md	md-amorphous	Ge Se	225 75	300	77508	300	300	2000
ysj/12-GeSe_check/gese_mini/POSCAR-Ge225Se75-01_run	md-amorphous	Ge Se	225 75	300	77508	300	300	1000
ysj/12-GeSe_check/gese_mini/POSCAR-Ge225Se75-02_run	md-amorphous	Ge Se	225 75	300	77508	300	300	1000
ysj/12-GeSe_check/gese_mini/POSCAR-Ge225Se75-03_run	md-amorphous	Ge Se	225 75	300	77508	300	300	1000
ysj/12-GeSe_check/gese_mini/POSCAR-Ge225Se75-04_run	md-amorphous	Ge Se	225 75	300	77508	300	300	1000
ysj/12-GeSe_check/gese_mini/POSCAR-Ge225Se75-05_run	md-amorphous	Ge Se	225 75	300	77508	300	300	1000
ysj/12-GeSe_check/gese_mini/POSCAR-Ge300-11_run	md-amorphous	Ge	300	300	77497	300	300	1000
ysj/12-GeSe_check/gese_mini/POSCAR-Ge300-17_run	md-amorphous	Ge	300	300	77497	300	300	1000
ysj/12-GeSe_check/gese_mini/POSCAR-Ge75Se225-01_run	md-amorphous	Ge Se	75 225	300	77508	300	300	1000
ysj/12-GeSe_check/gese_mini/POSCAR-Ge75Se225-02_run	md-amorphous	Ge Se	75 225	300	77508	300	300	1000
ysj/12-GeSe_check/gese_mini/POSCAR-Ge75Se225-03_run	md-amorphous	Ge Se	75 225	300	77508	300	300	1000
ysj/12-GeSe_check/gese_mini/POSCAR-Ge75Se225-04_run	md-amorphous	Ge Se	75 225	300	77508	300	300	1000
ysj/12-GeSe_check/gese_mini/POSCAR-Se300-74_run	md-amorphous	Se	300	300	77497	300	300	1000
ysj/12-GeSe_check/gese_mini/POSCAR-Se300-77_run	md-amorphous	Se	300	300	77497	300	300	1000
ysj/12-GeSe_check/gese_mini/POSCAR-Se300-78_run	md-amorphous	Se	300	300	77497	300	300	1000
ysj/12-GeSe_check/gese_mini/POSCAR-Se300-80_run	md-amorphous	Se	300	300	77497	300	300	1000
ysj/12-GeSe_check/gese_mini/POSCAR-Se300-85_run	md-amorphous	Se	300	300	77497	300	300	1000
ysj/12-GeSe_check/gese_mini/POSCAR-Ge150Se150-30_run	md-amorphous	Ge Se	150 150	300	77508	300	300	1000
ysj/12-GeSe_check/gese_mini/POSCAR-Ge150Se150-51_run	md-amorphous	Ge Se	150 150	300	77508	300	300	1000
ysj/12-GeSe_check/gese_mini/POSCAR-Ge150Se150-56_run	md-amorphous	Ge Se	150 150	300	77508	300	300	1000
ysj/12-GeSe_check/gese_mini/POSCAR-Ge150Se150-68_run	md-amorphous	Ge Se	150 150	300	77508	300	300	1000
ysj/12-GeSe_check/gese_mini/POSCAR-Ge150Se150-71_run	md-amorphous	Ge Se	150 150	300	77508	300	300	1000
ysj/12-GeSe_check/gese_mini/POSCAR-Ge300-09_run	md-amorphous	Ge	300	300	77497	300	300	1000
ysj/12-GeSe_check/gese_mini/POSCAR-Ge300-14_run	md-amorphous	Ge	300	300	77497	300	300	1000
ysj/12-GeSe_check/gese_mini/POSCAR-Ge300-18_run	md-amorphous	Ge	300	300	77497	300	300	1000
ysj/12-GeSe_check/gese_mini/POSCAR-Ge75Se225-05_run	md-amorphous	Ge Se	75 225	300	77508	300	300	1000
ysj/12-GeSe_check/inputs	md-amorphous			None	0	300	300	1000
ysj/12-GeSe_check/5-GeSe/4-md	md-amorphous	Ge Se	150 150	300	77508	300	300	2000
ysj/12-GeSe_check/6-Ge3Se7/diff/4-md	md-amorphous	Ge Se	90 210	300	77508	300	300	2000
ysj/12-GeSe_check/7-Ge7Se3/diff/4-md	md-amorphous	Ge Se	210 90	300	77508	300	300	2000
ysj/12-GeSe_check/0-dos_check/0.0/md	md-amorphous	Se	300	300	77497	300	300	5000
ysj/12-GeSe_check/0-dos_check/0.7/md	md-amorphous	Ge Se	210 90	300	77508	300	300	5000
ysj/12-GeSe_check/0-dos_check/1.0/md	md-amorphous	Ge	300	300	77497	300	300	5000
ysj/12-GeSe_check/0-dos_check/0.3/md	md-amorphous	Ge Se	90 210	300	77508	300	300	5000
ysj/12-GeSe_check/0-dos_check/0.5/md	md-amorphous	Ge Se	150 150	300	77508	300	300	5000
ysj/12-GeSe_check/0-dos_check/0.5/md_2_pre_relax_cell	md-amorphous	Ge Se	150 150	300	77508	300	300	5000
ysj/12-GeSe_check/temp_check/300	md-amorphous	Ge Se	150 150	300	77508	300	300	3000
ysj/12-GeSe_check/3-GeSe2/4-md	md-amorphous	Ge Se	100 200	300	77508	300	300	2000
ysj/12-GeSe_check/aug_data/inputs	md-amorphous			None	0	300	300	1000
yyf/1-Te/1-in3Te7/4-md	md-amorphous	In Te	90 210	300	77508	300	300	2000
yyf/1-Te/2-inte3/1model/6-md	md-amorphous	In Te	75 225	300	77508	300	300	2000
yyf/1-Te/2-inte3/8-6Si/9-md	md-amorphous	In Te Si	70 210 20	300	77519	300	300	2000
yyf/1-Te/3-in2te8/1-models/12-md	md-amorphous	In Te	60 240	300	77508	300	300	2000
yyf/1-Te/3-in2te8/3-5Ga/4-md	md-amorphous	In Te Ga	56 224 20	300	77519	300	300	2000
yyf/1-Te/3-in2te8/4-excit/1-add2e/5-md	md-amorphous	In Te	60 240	300	77508	300	300	2000
yyf/1-Te/3-in2te8/4-excit/2-move2e/5-md	md-amorphous	In Te	60 240	300	77508	300	300	2000
yyf/1-Te/3-in2te8/4-excit/3-add4e/5-md	md-amorphous	In Te	60 240	300	77508	300	300	2000
yyf/2-Se/1-GeCuSe/3-Cu/1-5%/8-md	md-amorphous	Ge Se Cu	146 146 8	300	77519	300	300	2000
yyf/2-Se/1-GeCuSe/3-Cu/4-20/13-md	md-amorphous	Ge Se Cu	136 136 28	300	77519	300	300	2000
yyf/5-O/1-In2O3/6-md	md-amorphous	In O	80 120	200	51808	250	250	2000
yyf/5-O/1-In2O3/8-300atom/3-model/4-md	md-amorphous	In O	120 180	300	77508	300	300	2000
yyf/5-O/2-InOGW/8-md	md-amorphous	In O	16 24	40	10688	250	250	2000
yyf/5-O/8-ITO/3-300atom/1-10Sn/4-md	md-amorphous	In Sn O	108 12 180	300	77519	300	300	2000
yyf/5-O/7-INGAO/7-300atom/1-20Ga/1-model/4-md	md-amorphous	In Ga O	96 24 180	300	77519	300	300	2000
yyf/5-O/9-IGZO/2-101/4-md	md-amorphous	In Zn O	60 60 150	270	69809	300	300	2000
yyf/5-O/9-IGZO/3-110/4-md	md-amorphous	In Ga O	60 60 180	300	77519	300	300	2000
yyf/5-O/9-IGZO/1-111/4-md	md-amorphous	In Ga Zn O	40 40 40 160	280	72390	300	300	2000
tsq/sb-te/modeling/0-sb/3-md/300-1	md-amorphous	Sb	300	300	77497	300.0	300.0	4000
tsq/sb-te/modeling/0-sb/3-md/300K	md-amorphous	Sb	300	300	77497	300.0	300.0	2000
tsq/sb-te/modeling/4-te/3-md/300K	md-amorphous	Te	300	300	77497	300.0	300.0	2000
tsq/sb-te/modeling/1-sb2te/3-md/300K	md-amorphous	Sb Te	200 100	300	77508	300.0	300.0	2000
tsq/sb-te/modeling/1-sb2te/3-md/300K-1	md-amorphous	Sb Te	200 100	300	77508	300.0	300.0	2000
tsq/sb-te/modeling/2-sb2te2/3-md/300K	md-amorphous	Sb Te	150 150	300	77508	300.0	300.0	2000
tsq/sb-te/modeling/3-sb2te3/3-md/300K	md-amorphous	Sb Te	120 180	300	77508	300.0	300.0	2000
tsq/sb-te/modeling/5-sbte2/3-MD	md-amorphous	Sb Te	100 200	300	77508	300.0	300.0	3000
tsq/sb-te/local_potential/2-sb2te2	md-amorphous	Sb Te	150 150	300	77508	300.0	300.0	2000
tsq/sb-te/local_potential/5-sbte2	md-amorphous			None	0	300.0	300.0	2000
tsq/sb-te/local_potential/4-te	md-amorphous	Te	300	300	77497	300.0	300.0	2000
tsq/sb-te/local_potential/0-sb	md-amorphous	Sb	300	300	77497	300.0	300.0	2000
tsq/sb-te/local_potential/1-sb2te	md-amorphous	Sb Te	200 100	300	77508	300.0	300.0	2000
tsq/sb-te/local_potential/3-sb2te3	md-amorphous	Sb Te	120 180	300	77508	300.0	300.0	2000
tsq/sb-te/local_potential_1/0-sb	md-amorphous	Sb	300	300	77497	300.0	300.0	2000
tsq/sb-te/local_potential_1/1-sb2te	md-amorphous	Sb Te	200 100	300	77508	300.0	300.0	2000
tsq/sb-te/local_potential_1/2-sb2te2	md-amorphous	Sb Te	150 150	300	77508	300.0	300.0	2000
tsq/sb-te/local_potential_1/3-sb2te3	md-amorphous	Sb Te	120 180	300	77508	300.0	300.0	2000
tsq/sb-te/local_potential_1/4-te	md-amorphous	Te	300	300	77497	300.0	300.0	2000
tsq/sb-te/local_potential_2/4_te	md-amorphous	Te	300	300	77497	300.0	300.0	2000
tsq/sb-te/local_potential_2/2_sb2te2	md-amorphous	Sb Te	150 150	300	77508	300.0	300.0	2000
tsq/sb-te/local_potential_2/3_sb2te3	md-amorphous	Sb Te	120 180	300	77508	300.0	300.0	2000
tsq/sb-te/local_potential_2/0_sb	md-amorphous	Sb	300	300	77497	300.0	300.0	2000
tsq/sb-te/local_potential_2/1_sb2te	md-amorphous	Sb Te	200 100	300	77508	300.0	300.0	2000
tsq/GeTe/remodeling	md-amorphous	Ge Te	150 150	300	77508	300.0	300.0	2000
tsq/GeSe_Ag/1/5-md	md-amorphous	Se Ge Ag	50 50 10	110	28689	300.0	300.0	2000
tsq/GeSe_Ag/2/5-md	md-amorphous	Se Ge Ag	50 50 15	115	29974	300.0	300.0	2000
tsq/GeSe_Ag/0/5-md	md-amorphous	Se Ge Ag	50 50 5	105	27404	300.0	300.0	2000
tsq/GeSe_Ag/3/5-md	md-amorphous	Se Ge Ag	50 50 20	120	31259	300.0	300.0	2000
wh/InTe/37/1.2local/1-10k/3-md	md-amorphous	In Te	90 210	300	77508	300	300	2000
wh/InTe/37/1.2local/4-20k/3-md	md-amorphous	In Te	90 210	300	77508	300	300	2000
wh/InTeSi/4-local	md-amorphous	Si In Te	30 81 189	300	77519	300	300	2000
hhy/GST/4-md	md-amorphous	Ge Sb Te	16 61 108	185	47964	300	300	2000
hhy/IGST/4-md	md-amorphous	Ge Sb Te In	16 61 108 13	198	51316	300	300	2000
hhy/GST225/4-md	md-amorphous	Ge Sb Te	43 43 108	194	50277	300	300	2000
